"Date","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2015-02-28,"01040","MA","Springfield","Hampden","Holyoke",1343,166900,0.00360793746241732,0.00421179302045728,-0.0083184789067142,-0.00829747802365333,-0.00512513788608648,"2006-03","2006-Q1",191700,-0.129368805425143,"2004-10"
2015-02-28,"95062","CA","Santa Cruz","Santa Cruz","Santa Cruz",1344,706900,0.0100014287755394,0.0301661323229379,0.0743161094224924,0.0422774863229041,0.00154077427506083,"2006-02","2006-Q1",769800,-0.0817095349441413,"2005-04"
2015-02-28,"08902","NJ","New York","Middlesex","North Brunswick",1345,270400,-0.00405156537753223,-0.0131386861313869,0.0188394875659382,-0.0119829246108279,-0.0165470611309699,"2006-04","2006-Q2",357400,-0.243424734191382,"2004-01"
2015-02-28,"93611","CA","Fresno","Fresno","Clovis",1346,261100,0.00539083557951483,0.00927715500579822,0.0320158102766798,0.0314947325098112,-0.0224931886955161,"2006-03","2006-Q1",386900,-0.32514861721375,"2004-02"
2015-02-28,"32526","FL","Pensacola","Escambia","Pensacola",1347,111900,0.00358744394618834,0.014505893019039,0.0526810912511759,-0.007342168296264,-0.00786997185114779,"2006-04","2006-Q2",146700,-0.23721881390593,"2004-11"
2015-02-28,"17042","PA","Lebanon","Lebanon","Lebanon",1348,143400,0.000697836706210747,-0.00347463516330785,-0.0198222829801777,-0.0115809372060899,0.0107171231450474,"2010-05","2010-Q2",153600,-0.06640625,"2006-10"
2015-02-28,"44122","OH","Cleveland","Cuyahoga","Shaker Heights",1349,206800,-0.00241196333815726,-0.00337349397590361,0.0360721442885772,0.00832787497962895,-0.012196404169082,"2005-04","2005-Q2",234800,-0.119250425894378,"2002-10"
2015-02-28,"33016","FL","Miami-Fort Lauderdale","Miami-Dade","Hialeah",1350,130300,0.0155884645362432,0.0550607287449393,0.258937198067633,0.0663567477399316,-0.0109050126081387,"2007-04","2007-Q2",208300,-0.374459913586174,"2004-08"
2015-02-28,"80909","CO","Colorado Springs","El Paso","Colorado Springs",1351,169400,0.00593824228028504,0.0198675496688742,0.073510773130545,0.0255827786286489,0.00814555041809983,"2007-05","2007-Q2",171600,-0.0128205128205128,"2007-02"
2015-02-28,"85383","AZ","Phoenix","Maricopa","Peoria",1352,341600,0.00411522633744856,0.0142517814726841,0.0289156626506024,0.0627312815493295,0.000381360740280057,"2006-04","2006-Q2",452900,-0.245749613601236,"2005-03"
2015-02-28,"08012","NJ","Philadelphia","Camden","Gloucester",1353,179000,-0.000558347292015634,-0.00500277932184547,0.00505334081976418,-0.0237897970620757,-0.0113280558327346,"2010-03","2010-Q1",203500,-0.12039312039312,
2015-02-28,"94606","CA","San Francisco","Alameda","Oakland",1354,422900,0.0200192957067053,0.0567216391804098,0.133172561629153,0.0733107953447625,-0.000236155498914203,"2006-10","2006-Q4",499600,-0.153522818254604,"2005-02"
2015-02-28,"28213","NC","Charlotte","Mecklenburg","Charlotte",1355,118700,0.000843170320404722,0.000843170320404722,0.0384951881014873,0.00705507003644423,-0.00531712946310536,"2007-04","2007-Q2",131500,-0.0973384030418251,"2001-02"
2015-02-28,"85051","AZ","Phoenix","Maricopa","Phoenix",1356,134200,0.0113036925395629,0.0307219662058372,0.0617088607594937,0.0719853141365894,-0.00591332450898086,"2007-01","2007-Q1",209100,-0.358201817312291,"2004-11"
2015-02-28,"95111","CA","San Jose","Santa Clara","San Jose",1357,550700,0.00842336568394067,0.0236059479553903,0.145859342488556,0.100929710434943,0.00347950893766513,"2006-12","2006-Q4",621800,-0.11434544869733,"2005-04"
2015-02-28,"07753","NJ","New York","Monmouth","Neptune",1358,265300,0.00151000377500944,-0.0015054572826496,0.126539278131635,-0.00127666382179048,-0.00776210283524903,"2006-06","2006-Q2",322700,-0.177874186550976,"2004-08"
2015-02-28,"36608","AL","Mobile","Mobile","Mobile",1359,117600,0.00170357751277683,-0.00423370025402202,-0.0344827586206897,-0.0259175723711247,-0.00109877272991687,"2008-05","2008-Q2",154800,-0.24031007751938,"2005-01"
2015-02-28,"22202","VA","Washington","Arlington","Arlington",1360,616700,0.00146151347840208,0.00129891216106511,0.0136423405654175,0.0329570238422523,0.0126037287006908,"2015-02","2015-Q1",616700,0,"2015-02"
2015-02-28,"08094","NJ","Philadelphia","Gloucester","Monroe Township",1361,186700,0.00322407307898979,0.00160944206008584,0.0453527435610302,-0.0109837062260308,-0.00310640997477096,"2006-10","2006-Q4",229200,-0.18542757417103,"2004-12"
2015-02-28,"60605","IL","Chicago","Cook","Chicago",1362,241800,-0.00206355757325629,-0.00698151950718686,0.0263157894736842,0.00401821085728815,0.00767579768291671,"2008-02","2008-Q1",255800,-0.0547302580140735,"2007-08"
2015-02-28,"38127","TN","Memphis","Shelby","Memphis",1363,39400,0.00254452926208651,-0.0174563591022444,-0.124444444444444,-0.0503026872206473,-0.0407049818729704,"2007-04","2007-Q2",64600,-0.390092879256966,
2015-02-28,"30328","GA","Atlanta","Fulton","Sandy Springs",1364,351900,0.00170794192997438,0.00170794192997438,0.0545400059934073,0.0362553685969869,0.0148396982146277,"2015-02","2015-Q1",351900,0,"2015-02"
2015-02-28,"85730","AZ","Tucson","Pima","Tucson",1365,128400,0.003125,0.010228166797797,0.0379951495553759,0.000780641075975863,-0.014637093937914,"2006-05","2006-Q2",188900,-0.320275277924828,"2004-08"
2015-02-28,"48601","MI","Saginaw","Saginaw","Saginaw",1366,32400,0.00934579439252336,0.0451612903225806,-0.0181818181818182,-0.0197600536982595,-0.0220672314570715,"2004-07","2004-Q3",42700,-0.241217798594848,
2015-02-28,"91320","CA","Ventura","Ventura","Newbury Park",1367,624100,0.00531572164948454,0.0172779136104319,0.0492602555480834,0.034518288969924,-0.00414980587004399,"2006-07","2006-Q3",717900,-0.130658866137345,"2004-09"
2015-02-28,"33610","FL","Tampa","Hillsborough","Tampa",1368,78400,0.00384122919334187,0.0208333333333333,0.118402282453638,0.0249827715775639,-0.0314334601718105,"2006-09","2006-Q3",149300,-0.474882786336236,"2003-01"
2015-02-28,"30165","GA","Rome","Floyd","Rome",1369,107600,0.00466853408029879,0.0267175572519084,0.0868686868686869,0.000372162365819939,-0.00193100516130384,"2006-08","2006-Q3",116900,-0.0795551753635586,"2004-10"
2015-02-28,"48310","MI","Detroit","Macomb","Sterling Heights",1370,170500,0.00412249705535925,0.0100710900473934,0.0649594003747658,0.062695272159103,-0.0145428985102581,"2005-06","2005-Q2",198300,-0.140191628845184,"2000-06"
2015-02-28,"08360","NJ","Vineland","Cumberland","Vineland",1371,135700,-0.000736377025036819,-0.00731528895391368,0.0164794007490637,-0.0226884326869345,-0.00117148786501964,"2006-12","2006-Q4",176400,-0.230725623582766,"2005-02"
2015-02-28,"60644","IL","Chicago","Cook","Chicago",1372,143200,-0.0130944176430048,-0.0225255972696246,0.0766917293233083,-0.0189811304431061,-0.00659770561855966,"2007-03","2007-Q1",192700,-0.256875973015049,"2004-04"
2015-02-28,"97303","OR","Salem","Marion","Keizer",1373,200000,0.0101010101010101,0.0330578512396694,0.0989010989010989,0.0112713262598765,0.019423416234494,"2007-07","2007-Q3",221800,-0.0982867448151488,"2006-06"
2015-02-28,"74136","OK","Tulsa","Tulsa","Tulsa",1374,176200,0.00685714285714286,0.0149769585253456,0.0401416765053129,0.0217858519681711,0.0169769757007725,"2015-02","2015-Q1",176200,0,"2015-02"
2015-02-28,"02472","MA","Boston","Middlesex","Watertown",1375,458600,0.00702678963548529,0.00946511116002641,0.0503893724232707,0.0406278747328395,0.0110679912259426,"2015-02","2015-Q1",458600,0,"2015-02"
2015-02-28,"33014","FL","Miami-Fort Lauderdale","Miami-Dade","Hialeah",1376,162200,0.00807955251709136,0.0226986128625473,0.0842245989304813,0.0467065009556553,-0.00980715947770794,"2006-09","2006-Q3",247100,-0.343585592877378,"2004-10"
2015-02-28,"53703","WI","Madison","Dane","Madison",1377,253800,0.00674335581118604,0.013983220135837,0.184873949579832,0.048694296010261,0.0212350987130159,"2015-02","2015-Q1",253800,0,"2015-02"
2015-02-28,"07105","NJ","New York","Essex","Newark",1378,267800,0.0170907709836688,0.0424289606850915,0.0807102502017756,-0.0184279187100389,-0.0377285035293529,"2007-03","2007-Q1",467200,-0.426797945205479,"2002-09"
2015-02-28,"32811","FL","Orlando","Orange","Orlando",1379,71400,-0.00557103064066852,-0.00833333333333333,0.0625,0.0509174499117062,-0.0365396519497366,"2006-12","2006-Q4",160100,-0.554028732042473,"2002-03"
2015-02-28,"80906","CO","Colorado Springs","El Paso","Colorado Springs",1380,289700,0.00415944540727903,0.0147110332749562,0.0639001101726037,0.0232893435750412,0.0137580721083885,"2015-02","2015-Q1",289700,0,"2015-02"
2015-02-28,"44512","OH","Youngstown","Mahoning","Boardman",1381,87700,-0.00791855203619909,-0.0222965440356745,-0.0620320855614973,-0.00844753195993631,-0.0196025142689554,"2006-03","2006-Q1",110600,-0.207052441229656,"1997-02"
2015-02-28,"07307","NJ","New York","Hudson","Jersey City",1382,318800,0.0091801202912314,0.0224502886465683,0.0445609436435125,0.0145406043070655,-0.0044081517890544,"2006-11","2006-Q4",409200,-0.220918866080156,"2004-11"
2015-02-28,"93455","CA","Santa Barbara","Santa Barbara","Santa Maria",1383,360100,0.00558503211393465,0.0157968970380818,0.0885731559854897,0.031014618929496,-0.0263663374747051,"2005-12","2005-Q4",512300,-0.29709154792114,"2003-12"
2015-02-28,"80227","CO","Denver","Jefferson","Lakewood",1384,279800,0.0115690527838033,0.0370644922164566,0.130505050505051,0.0594763980257964,0.0190861880282358,"2015-02","2015-Q1",279800,0,"2015-02"
2015-02-28,"91016","CA","Los Angeles","Los Angeles","Monrovia",1385,569900,0.00617937853107345,0.0169521770164168,0.0386367778385274,0.0455111654889799,0.017209778672604,"2006-12","2006-Q4",574900,-0.00869716472429988,"2006-10"
2015-02-28,"50315","IA","Des Moines","Polk","Des Moines",1386,103300,0.00388726919339164,0.00486381322957198,0.0288844621513944,0.0023396629406871,0.00446391083602649,"2007-09","2007-Q3",109000,-0.0522935779816514,"2005-07"
2015-02-28,"44105","OH","Cleveland","Cuyahoga","Cleveland",1387,37800,-0.015625,-0.057356608478803,-0.13302752293578,-0.0577746087528984,-0.0602941855513572,"2007-02","2007-Q1",76200,-0.503937007874016,
2015-02-28,"32714","FL","Orlando","Seminole","Altamonte Springs",1388,142100,-0.00420462508759636,-0.0138792505204719,0.0128296507483963,-0.00168044641234133,-0.0189151641158857,"2006-11","2006-Q4",238600,-0.404442581726739,"2004-03"
2015-02-28,"85704","AZ","Tucson","Pima","Tucson",1389,239100,0.00419991600167997,0.0118493440541684,0.0270618556701031,-0.00158175950297768,-0.000500501535113274,"2006-05","2006-Q2",325200,-0.264760147601476,"2005-02"
2015-02-28,"89128","NV","Las Vegas","Clark","Las Vegas",1390,173200,0.00405797101449275,0.0128654970760234,0.0684762492288711,0.0777728154635231,-0.0417450667055469,"2006-07","2006-Q3",283900,-0.389926030292356,"2004-01"
2015-02-28,"61704","IL","Bloomington","McLean","Bloomington",1391,189100,0,0.00211976682564918,-0.0196993260756869,-0.00262333101200163,0.006464078817775,"2009-10","2009-Q4",194600,-0.0282631038026721,"2009-05"
2015-02-28,"34145","FL","Naples","Collier","Marco Island",1392,465800,0.00107457554266065,0.00822510822510823,0.0469768487300517,0.0234630012458656,-0.0333805413540507,"2005-11","2005-Q4",831100,-0.439537961737456,"2004-04"
2015-02-28,"93534","CA","Los Angeles","Los Angeles","Lancaster",1393,159700,0.0165499681731381,0.045841519318926,0.0689424364123159,0.058297713365965,-0.0366968563494968,"2006-08","2006-Q3",294800,-0.458276797829037,"2003-12"
2015-02-28,"30680","GA","Atlanta","Barrow","Winder",1394,125600,0.0056044835868695,0.017004048582996,0.111504424778761,0.0202867850072295,-0.00555869128391662,"2007-12","2007-Q4",142700,-0.119831814996496,"2003-05"
2015-02-28,"97222","OR","Portland","Clackamas","Milwaukie",1395,243700,0.00910973084886128,0.0261052631578947,0.085040071237756,0.0302135243827317,0.0225966578909691,"2007-05","2007-Q2",255600,-0.0465571205007825,"2006-07"
2015-02-28,"02130","MA","Boston","Suffolk","Boston",1396,464600,0.0195303928022822,0.0494691664784278,0.0590380670161842,0.0584655185064022,0.018075528490032,"2015-02","2015-Q1",464600,0,"2015-02"
2015-02-28,"95050","CA","San Jose","Santa Clara","Santa Clara",1397,809300,0.0158152378561566,0.0492674705043433,0.141788939051919,0.0836428677950893,0.0283714397426329,"2015-02","2015-Q1",809300,0,"2015-02"
2015-02-28,"94116","CA","San Francisco","San Francisco","San Francisco",1398,952000,0.00890207715133531,0.023545855284378,0.0829257194858378,0.0589273887658532,0.0249036938968623,"2015-02","2015-Q1",952000,0,"2015-02"
2015-02-28,"32507","FL","Pensacola","Escambia","Pensacola",1399,166800,0.0018018018018018,0.00968523002421308,0.0490566037735849,0.00217235936575166,-0.00484440278279663,"2006-03","2006-Q1",203600,-0.180746561886051,"2005-01"
2015-02-28,"02920","RI","Providence","Providence","Cranston",1400,185800,-0.00747863247863248,-0.0195250659630607,-0.00800854244527496,-0.0159951280573833,-0.0339309075664462,"2006-05","2006-Q2",274400,-0.322886297376093,"2002-12"
2015-02-28,"45373","OH","Dayton","Miami","Troy",1401,130300,0.00540123456790123,0.010077519379845,0.0308544303797468,0.0114333570523737,-0.00197379765322725,"2007-10","2007-Q4",133700,-0.0254300673148841,"2004-09"
2015-02-28,"27516","NC","Durham","Orange","Chapel Hill",1402,305900,0.0032797638570023,0.00658111220796315,0.0241044526280549,0.000458295334543113,0.0142269364718461,"2007-06","2007-Q2",309800,-0.012588766946417,"2007-03"
2015-02-28,"33844","FL","Lakeland","Polk","Haines City",1403,117700,0.00255536626916525,0.0164075993091537,0.164193867457962,0.0306689438504053,-0.00160010119587817,"2006-09","2006-Q3",179700,-0.345019476905954,"2005-02"
2015-02-28,"33611","FL","Tampa","Hillsborough","Tampa",1404,179800,-0.000555864369093941,0.00446927374301676,0.00615556799104645,0.040963262980817,-0.00460847958225497,"2006-06","2006-Q2",249700,-0.279935923107729,"2005-01"
2015-02-28,"94107","CA","San Francisco","San Francisco","San Francisco",1405,1024900,0.0131474891261368,0.0272627042197053,0.128993170301829,0.0913846026074367,0.0418789364652112,"2015-02","2015-Q1",1024900,0,"2015-02"
2015-02-28,"91606","CA","Los Angeles","Los Angeles","Los Angeles",1406,462900,0.00893635571054926,0.0196035242290749,0.0568493150684932,0.074425470494893,0.00352381329291362,"2006-09","2006-Q3",564000,-0.179255319148936,"2005-04"
2015-02-28,"43017","OH","Columbus","Franklin","Dublin",1407,315800,0.0041335453100159,0.00991365526063319,0.0229996760609006,0.0268617808241671,0.0125757345263042,"2015-02","2015-Q1",315800,0,"2015-02"
2015-02-28,"60090","IL","Chicago","Cook","Wheeling",1408,152600,0.00328731097961867,0.00593276203032301,0.0799716914366596,-0.0230820671047287,-0.0385954054208204,"2006-12","2006-Q4",245500,-0.378411405295316,"2000-07"
2015-02-28,"95926","CA","Chico","Butte","Chico",1409,259600,0.00659170221015898,0.0105099260412612,0.0342629482071713,0.0149801039357211,-0.0156645855390009,"2006-03","2006-Q1",330000,-0.213333333333333,"2004-05"
2015-02-28,"90069","CA","Los Angeles","Los Angeles","West Hollywood",1410,769400,0.00733176224142446,0.0315055637484918,0.0246371021440938,0.0302457522647026,0.0129959325476532,"2006-03","2006-Q1",798800,-0.0368052078117176,"2006-01"
2015-02-28,"72703","AR","Fayetteville","Washington","Fayetteville",1411,192200,0.00523012552301255,0.0110468174644924,0.0636413945766464,0.0256974718046166,0.00970799530196187,"2007-02","2007-Q1",193800,-0.00825593395252838,"2006-07"
2015-02-28,"91764","CA","Riverside","San Bernardino","Ontario",1412,310900,0.00908795845504706,0.0243822075782537,0.114336917562724,0.0948805891858939,-0.00564266340352348,"2006-06","2006-Q2",409400,-0.240595994137763,"2004-11"
2015-02-28,"27127","NC","Winston-Salem","Forsyth","Winston-Salem",1413,111900,0.0017905102954342,-0.000892857142857143,0.000894454382826476,-0.0133861966459772,-0.00350605289550454,"2007-11","2007-Q4",124300,-0.0997586484312148,"2003-12"
2015-02-28,"33172","FL","Miami-Fort Lauderdale","Miami-Dade","Fountainbleau",1414,140800,0.00931899641577061,0.0254916241806264,0.155993431855501,0.0678566092404496,-0.0123309749667528,"2007-03","2007-Q1",213300,-0.339896858884201,"2004-07"
2015-02-28,"49503","MI","Grand Rapids","Kent","Grand Rapids",1415,108000,0.0065237651444548,0.0140845070422535,0.0724925521350546,0.0339404160673884,0.000185374044577413,"2006-02","2006-Q1",111300,-0.0296495956873315,"2005-03"
2015-02-28,"23224","VA","Richmond","Richmond City","Richmond",1416,79000,-0.0137328339575531,-0.0330477356181151,-0.0617577197149644,-0.035196086181795,-0.00175509039617205,"2008-02","2008-Q1",107200,-0.263059701492537,"2004-12"
2015-02-28,"92395","CA","Riverside","San Bernardino","Victorville",1417,174500,0.0063437139561707,0.0210649502633119,0.122186495176849,0.0898328991363229,-0.0307207446118601,"2006-05","2006-Q2",310700,-0.438364982298037,"2004-05"
2015-02-28,"48105","MI","Ann Arbor","Washtenaw","Ann Arbor",1418,316900,0.00859325270528326,0.0179890780597494,0.0577436582109479,0.048987559864123,0.00334242461737233,"2015-02","2015-Q1",316900,0,"2015-02"
2015-02-28,"90291","CA","Los Angeles","Los Angeles","Los Angeles",1419,1427900,0.00890270614004098,0.0288205202103898,0.0517825574543312,0.105289664978286,0.0473664093967476,"2015-02","2015-Q1",1427900,0,"2015-02"
2015-02-28,"17050","PA","Harrisburg","Cumberland","Hampden Township",1420,239500,0.00293132328308208,0.000417710944026733,0.0156912637828668,0.00690484972422989,0.0166221303986835,"2015-02","2015-Q1",239500,0,"2015-02"
2015-02-28,"93311","CA","Bakersfield","Kern","Bakersfield",1421,267600,0.00601503759398496,0.0113378684807256,0.0225448987390141,0.056189065666721,-0.0175394520003558,"2006-04","2006-Q2",392000,-0.31734693877551,"2004-08"
2015-02-28,"38125","TN","Memphis","Shelby","Memphis",1422,133400,0.00679245283018868,0.00984102952308857,0.0333075135553834,-0.0029718207716728,-0.0165949964917822,"2007-03","2007-Q1",167300,-0.202630005977286,"1999-01"
2015-02-28,"30152","GA","Atlanta","Cobb","Kennesaw",1423,222100,0.00543232231779086,0.011384335154827,0.0354312354312354,0.0303071594991602,0.00590551243586401,"2006-12","2006-Q4",232200,-0.0434969853574505,"2006-03"
2015-02-28,"12401","NY","Kingston","Ulster","Kingston",1424,150200,0,0.00200133422281521,-0.00858085808580858,-0.025719557670779,-0.0186425746784267,"2006-09","2006-Q3",201600,-0.254960317460317,"2004-01"
2015-02-28,"33428","FL","Miami-Fort Lauderdale","Palm Beach","Boca Raton",1425,220800,0.00546448087431694,0.0269767441860465,0.0839469808541973,0.0730537346984472,-0.0148369722155829,"2006-03","2006-Q1",347200,-0.36405529953917,"2004-08"
2015-02-28,"53051","WI","Milwaukee","Waukesha","Menomonee Falls",1426,217000,0.00556070435588508,0.0163934426229508,0.054421768707483,0.00870189827069878,0.00502069364772284,"2006-05","2006-Q2",220800,-0.0172101449275362,"2005-10"
2015-02-28,"06450","CT","New Haven","New Haven","Meriden",1427,149500,0,-0.00598404255319149,-0.0549936788874842,-0.0301186497706657,-0.0172421433775898,"2007-04","2007-Q2",204800,-0.27001953125,"2003-11"
2015-02-28,"60302","IL","Chicago","Cook","Oak Park",1428,332000,-0.00150375939849624,0.00332426715019643,0.00362756952841596,0.00102725456886432,-0.00956707259001432,"2008-03","2008-Q1",398600,-0.167084796788761,"2004-07"
2015-02-28,"32034","FL","Jacksonville","Nassau","Fernandina Beach",1429,289800,0.00590072891357168,0.0207819654808031,0.0568927789934354,0.00264333126912963,0.00146094608558855,"2006-11","2006-Q4",377100,-0.231503579952267,"2005-03"
2015-02-28,"02139","MA","Boston","Middlesex","Cambridge",1430,567100,0.00871575951618641,0.0194139852597519,0.0348540145985401,0.0594855255194953,0.0311730041009171,"2015-02","2015-Q1",567100,0,"2015-02"
2015-02-28,"92025","CA","San Diego","San Diego","Escondido",1431,440000,0.00594421582075903,0.0159316555068114,0.0348071495766698,0.0599958709074477,-0.0111484315742404,"2006-01","2006-Q1",519200,-0.152542372881356,"2004-06"
2015-02-28,"44146","OH","Cleveland","Cuyahoga","Bedford",1432,86300,-0.00346420323325635,-0.015963511972634,-0.0270574971815107,-0.0175740610760269,-0.0340267577277514,"2006-01","2006-Q1",126600,-0.318325434439178,
2015-02-28,"91423","CA","Los Angeles","Los Angeles","Los Angeles",1433,844000,0.00691958959675495,0.019446793090953,0.021420791480092,0.0469140820965055,0.016881874929626,"2015-02","2015-Q1",844000,0,"2015-02"
2015-02-28,"33155","FL","Miami-Fort Lauderdale","Miami-Dade","Coral Terrace",1434,291100,0.00172057811424639,0.00726643598615917,0.0757575757575758,0.0517437041649023,-0.0089863340358789,"2007-03","2007-Q1",428300,-0.320336212934859,"2004-10"
2015-02-28,"97230","OR","Portland","Multnomah","Portland",1435,228100,0.00440334654337296,0.00929203539823009,0.0609302325581395,0.0140784625508383,0.0170079716032712,"2007-05","2007-Q2",254900,-0.105139270302079,"2006-01"
2015-02-28,"20032","DC","Washington","District of Columbia","Washington",1436,223200,0.00858563036601898,0.0196436729100046,0.0593260560037969,0.0406294131286913,0.0272390400853502,"2007-05","2007-Q2",243700,-0.0841198194501436,"2006-06"
2015-02-28,"92557","CA","Riverside","Riverside","Moreno Valley",1437,267400,0.00905660377358491,0.0245210727969349,0.0945558739255014,0.0988565803839523,-0.0197403523638969,"2006-08","2006-Q3",396500,-0.325598991172762,"2004-05"
2015-02-28,"96753","HI","Kahului","Maui","Kihei",1438,526200,0.0001900779319521,0.000570450656018254,0.027734375,0.0463164971546537,-0.000132932024660137,"2006-05","2006-Q2",664900,-0.208602797413145,"2005-02"
2015-02-28,"20785","MD","Washington","Prince Georges","Greater Landover",1439,181700,0.00386740331491713,0.0111296605453534,0.11884236453202,-0.00477400568538844,-0.000658041395202313,"2007-06","2007-Q2",265800,-0.31640331075997,"2005-02"
2015-02-28,"34746","FL","Orlando","Osceola","Kissimmee",1440,170100,0.00650887573964497,0.0155223880597015,0.0624609618988132,0.0613538328609806,-0.0211309555736443,"2006-05","2006-Q2",282900,-0.398727465535525,"2004-05"
2015-02-28,"32566","FL","Pensacola","Santa Rosa","Navarre",1441,207500,0.0058167716917111,0.0141739980449658,0.0287555775904809,0.0129197824068561,-0.00242516714272156,"2005-12","2005-Q4",263500,-0.212523719165085,"2005-02"
2015-02-28,"08861","NJ","New York","Middlesex","Perth Amboy",1442,222400,-0.00758589915216421,-0.0167992926613616,0.0993573900148295,-0.00790265897359854,-0.0211123323614397,"2007-01","2007-Q1",320700,-0.30651699407546,"2003-11"
2015-02-28,"11365","NY","New York","Queens","New York",1443,693200,0.00726532984597501,0.0135984793098406,0.0944111146195137,0.044122668233566,0.0245707071471031,"2015-02","2015-Q1",693200,0,"2015-02"
2015-02-28,"40220","KY","Louisville/Jefferson County","Jefferson","Louisville",1444,156100,0.00579896907216495,0.0129785853341986,0.0469483568075117,0.0159855438227083,0.0133592563824247,"2015-02","2015-Q1",156100,0,"2015-02"
2015-02-28,"92019","CA","San Diego","San Diego","El Cajon",1445,448000,0.00696785794560575,0.0256410256410256,0.0375173691523854,0.0396745673201337,-0.0181764789610754,"2005-09","2005-Q3",552900,-0.189726894555978,"2004-04"
2015-02-28,"85249","AZ","Phoenix","Maricopa","Chandler",1446,338400,0.00894454382826476,0.0260764099454215,0.0528935905413815,0.055670704929927,0.0115792253342908,"2006-04","2006-Q2",419100,-0.192555476020043,"2005-06"
2015-02-28,"32738","FL","Daytona Beach","Volusia","Deltona",1447,106800,0.00564971751412429,0.0200573065902579,0.113660062565172,0.0314068982471967,-0.0295780769415288,"2006-08","2006-Q3",197200,-0.45841784989858,"2003-10"
2015-02-28,"89015","NV","Las Vegas","Clark","Henderson",1448,166600,0.0109223300970874,0.0322180916976456,0.130257801899593,0.0498962004600612,-0.0414100671767289,"2006-05","2006-Q2",283000,-0.4113074204947,"2003-11"
2015-02-28,"14612","NY","Rochester","Monroe","Town of Greece",1449,128500,0.000778816199376947,-0.00387596899224806,-0.00387596899224806,0.00473580781107397,0.00528671238986766,"2014-05","2014-Q2",129500,-0.00772200772200772,"2013-09"
2015-02-28,"85120","AZ","Phoenix","Pinal","Apache Junction",1450,130500,0,0.00230414746543779,0.0365369340746624,0.0701028300662649,-0.00614711085940656,"2006-09","2006-Q3",195700,-0.333163004598876,"2004-11"
2015-02-28,"90065","CA","Los Angeles","Los Angeles","Los Angeles",1451,612700,0.00773026315789474,0.0192979537514557,0.0611361274679598,0.0717459184635325,0.0240498169683472,"2015-02","2015-Q1",612700,0,"2015-02"
2015-02-28,"17403","PA","York","York","York",1452,123600,0.0048780487804878,0.00324675324675325,0.0231788079470199,-0.0239122718877366,0.00346311718810122,"2007-08","2007-Q3",150400,-0.178191489361702,"2005-06"
2015-02-28,"06040","CT","Hartford","Hartford","Manchester",1453,167500,0,-0.00178784266984505,-0.0129640542133176,-0.0264254633594238,-0.0130948564551909,"2006-10","2006-Q4",214900,-0.220567705909725,"2003-10"
2015-02-28,"08857","NJ","New York","Middlesex","Old Bridge Township",1454,317700,0.000945179584120983,-0.00251177394034537,0.0554817275747508,-0.00660307054664711,-0.00693595713892725,"2006-04","2006-Q2",379300,-0.162404429211706,"2004-07"
2015-02-28,"30084","GA","Atlanta","Dekalb","Tucker",1455,171900,0.00350262697022767,0.0153573538098051,0.0852272727272727,0.0101939539112539,-0.00420587724222743,"2006-07","2006-Q3",191200,-0.100941422594142,"2004-07"
2015-02-28,"90262","CA","Los Angeles","Los Angeles","Lynwood",1456,312700,0.0096867936712948,0.0252459016393443,0.0347452018530774,0.0617942508332709,-0.00763247343777207,"2007-02","2007-Q1",466500,-0.329689174705252,"2004-11"
2015-02-28,"30038","GA","Atlanta","Dekalb","Lithonia",1457,91900,0.00767543859649123,0.0256696428571429,0.179717586649551,-0.00429661439759643,-0.0416985585656937,"2006-09","2006-Q3",142700,-0.355991590749825,"1996-12"
2015-02-28,"34232","FL","Sarasota","Sarasota","Sarasota Springs",1458,168500,0.00837821663674446,0.0280658938377059,0.133916554508748,0.0651471372321575,-0.0169429748467151,"2005-12","2005-Q4",256000,-0.341796875,"2004-08"
2015-02-28,"60409","IL","Chicago","Cook","Calumet City",1459,72200,-0.00413793103448276,-0.012311901504788,-0.0256410256410256,-0.0565649340495332,-0.048740463590124,"2007-04","2007-Q2",134400,-0.462797619047619,
2015-02-28,"19063","PA","Philadelphia","Delaware","Middletown Township",1460,333700,0.000299760191846523,0.00481782595603734,0.0385932150638033,0.00710116039344744,0.00540128070131152,"2007-03","2007-Q1",354300,-0.0581428168219023,"2005-10"
2015-02-28,"91732","CA","Los Angeles","Los Angeles","El Monte",1461,421600,0.00500595947556615,0.0181115672542864,0.0606289308176101,0.0558396701219475,0.0120521690500028,"2006-09","2006-Q3",467400,-0.0979888746255884,"2005-09"
2015-02-28,"48154","MI","Detroit","Wayne","Livonia",1462,170700,-0.00408401400233372,-0.00350262697022767,0.026458208057727,0.0464992527039843,-0.0218951964463937,"2005-09","2005-Q3",215800,-0.208989805375348,"1999-03"
2015-02-28,"21208","MD","Baltimore","Baltimore","Pikesville",1463,221100,0.00272108843537415,0.0146856356126664,0.0738222438076736,-0.00846458739083999,0.00482960181743364,"2007-02","2007-Q1",278000,-0.204676258992806,"2005-05"
2015-02-28,"90241","CA","Los Angeles","Los Angeles","Downey",1464,491500,0.00367571982846641,0.00841198194501436,0.0821224130339058,0.044156670433561,-0.00605958579036026,"2006-09","2006-Q3",649800,-0.243613419513697,"2004-10"
