"RegionType","RegionName","State","CBSA Title","SizeRankCity","SizeRankMetro","SaleToListPrice","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro"
"Zip","08844","NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA",2275,1,0.9588,10.4712,115.5,4.82142857142857,6.51612903225806
"Zip","08724","NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA",1763,1,0.9593,10.8516,129,6.07142857142857,6.51612903225806
"Zip","10019","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",980,1,0.9797,4.6961,130,1.78571428571429,6.51612903225806
"Zip","10022","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",1730,1,0.9802,5.3708,172,3.57142857142857,6.51612903225806
"Zip","07728","NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA",1409,1,0.9521,10.7084,132.5,7.5,6.51612903225806
"Zip","08742","NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA",2652,1,0.9424,12.3577,163,9.82142857142857,6.51612903225806
"Zip","11040","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",2409,1,0.9648,9.6774,146,5.53571428571429,6.51612903225806
"Zip","11201","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",953,1,1,1.5677,132,0.714285714285714,6.51612903225806
"Zip","11510","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",2939,1,0.9649,8.7766,165.5,6.60714285714286,6.51612903225806
"Zip","07621","NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA",3360,1,0.9596,12,134,7.14285714285714,6.51612903225806
"Zip","08807","NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA",2295,1,0.9651,11.9241,119,4.28571428571429,6.51612903225806
"Zip","11572","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",3072,1,0.9479,9.5745,174,9.10714285714286,6.51612903225806
"Zip","08723","NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA",2384,1,0.9551,13.6364,158,9.28571428571429,6.51612903225806
"Zip","10010","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",1576,1,0.9941,2.5948,127,0.535714285714286,6.51612903225806
"Zip","10024","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",926,1,0.9904,3.3962,149.5,1.96428571428571,6.51612903225806
"Zip","08087","NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA",2911,1,0.9342,11.7143,173,10,6.51612903225806
"Zip","10014","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",1337,1,0.9756,3.9506,147,2.5,6.51612903225806
"Zip","08527","NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA",1405,1,0.9607,12.2053,132,6.78571428571429,6.51612903225806
"Zip","08757","NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA",1701,1,0.9526,12.4166,122,7.32142857142857,6.51612903225806
"Zip","11234","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",963,1,0.9443,4.0975,176,7.67857142857143,6.51612903225806
"Zip","08050","NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA",2853,1,0.9478,10.6518,150,8.39285714285714,6.51612903225806
"Zip","11530","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",3205,1,0.9607,8.6466,155,6.96428571428571,6.51612903225806
"Zip","07747","NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA",2720,1,0.9524,15.2019,132,8.21428571428571,6.51612903225806
"Zip","08753","NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA",1047,1,0.9362,12.8611,149,9.64285714285714,6.51612903225806
"Zip","08873","NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA",1444,1,0.9598,9.5785,145.5,6.42857142857143,6.51612903225806
"Zip","11743","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",2049,1,0.9508,11.442,162,9.46428571428571,6.51612903225806
"Zip","11580","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",2820,1,0.9789,5.3521,152,3.21428571428571,6.51612903225806
"Zip","08701","NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA",999,1,0.9551,8.4239,144,6.25,6.51612903225806
"Zip","07205","NJ","New York-Northern New Jersey-Long Island, NY-NJ-PA",3602,1,0.9658,11.6935,195,8.57142857142857,6.51612903225806
"Zip","10011","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",834,1,0.9814,3.2446,131.5,1.25,6.51612903225806
"Zip","73159","OK","Oklahoma City, OK",2698,38,0.9676,17.8295,91,10,4.12903225806452
"Zip","73107","OK","Oklahoma City, OK",2893,38,0.9588,16.2362,75,7.5,4.12903225806452
"Zip","73013","OK","Oklahoma City, OK",1501,38,0.9815,12.7577,75.5,1.25,4.12903225806452
"Zip","73160","OK","Oklahoma City, OK",1347,38,0.9839,15.1475,92,5.625,4.12903225806452
"Zip","73071","OK","Oklahoma City, OK",1713,38,0.9751,8.2192,89.5,3.125,4.12903225806452
"Zip","73099","OK","Oklahoma City, OK",988,38,0.9837,10.4918,82,0.625,4.12903225806452
"Zip","73170","OK","Oklahoma City, OK",2252,38,0.9752,14.3089,92,8.125,4.12903225806452
"Zip","73112","OK","Oklahoma City, OK",2060,38,0.9516,17.7019,71,8.75,4.12903225806452
"Zip","73072","OK","Oklahoma City, OK",1636,38,0.9751,12.6984,86,6.25,4.12903225806452
"Zip","73120","OK","Oklahoma City, OK",1560,38,0.9623,18.4946,82.5,9.375,4.12903225806452
"Zip","73044","OK","Oklahoma City, OK",3304,38,0.9793,10.9589,91,3.75,4.12903225806452
"Zip","73034","OK","Oklahoma City, OK",1928,38,0.9705,15.9363,77,6.875,4.12903225806452
"Zip","73132","OK","Oklahoma City, OK",2925,38,0.9787,13.0952,88,5,4.12903225806452
"Zip","73069","OK","Oklahoma City, OK",2971,38,0.9752,10.1449,83.5,2.5,4.12903225806452
"Zip","73012","OK","Oklahoma City, OK",2892,38,0.9844,17.2111,74,1.875,4.12903225806452
"Zip","73064","OK","Oklahoma City, OK",3400,38,0.9833,10.9589,97,4.375,4.12903225806452
"Zip","33897","FL","Orlando-Kissimmee, FL",3456,24,0.9727,12,120,4.23728813559322,5.87096774193548
"Zip","34743","FL","Orlando-Kissimmee, FL",2796,24,0.9695,16.1905,99,4.57627118644068,5.87096774193548
"Zip","32828","FL","Orlando-Kissimmee, FL",1224,24,0.9782,21.1634,99,5.59322033898305,5.87096774193548
"Zip","34741","FL","Orlando-Kissimmee, FL",1847,24,0.9715,15.0659,91.5,2.03389830508475,5.87096774193548
"Zip","34744","FL","Orlando-Kissimmee, FL",1922,24,0.9657,16.6134,102,6.27118644067797,5.87096774193548
"Zip","32819","FL","Orlando-Kissimmee, FL",3075,24,0.9624,15.1408,106,6.10169491525424,5.87096774193548
"Zip","32812","FL","Orlando-Kissimmee, FL",2332,24,0.9528,17.9669,90,6.94915254237288,5.87096774193548
"Zip","32837","FL","Orlando-Kissimmee, FL",1671,24,0.9676,16.0714,97,4.06779661016949,5.87096774193548
"Zip","34759","FL","Orlando-Kissimmee, FL",2651,24,0.9572,17.7249,114,9.83050847457627,5.87096774193548
"Zip","32765","FL","Orlando-Kissimmee, FL",1373,24,0.9698,25.4486,90,5.25423728813559,5.87096774193548
"Zip","34736","FL","Orlando-Kissimmee, FL",3685,24,0.9647,11.6711,113.5,5.42372881355932,5.87096774193548
"Zip","32789","FL","Orlando-Kissimmee, FL",2993,24,0.954,14.9446,98,5.76271186440678,5.87096774193548
"Zip","32803","FL","Orlando-Kissimmee, FL",3236,24,0.9684,18.6246,98,6.44067796610169,5.87096774193548
"Zip","32746","FL","Orlando-Kissimmee, FL",1835,24,0.9793,17.9688,97,3.5593220338983,5.87096774193548
"Zip","32817","FL","Orlando-Kissimmee, FL",2760,24,0.96,9.4118,85,1.35593220338983,5.87096774193548
"Zip","32757","FL","Orlando-Kissimmee, FL",2963,24,0.9634,15.5894,146,8.8135593220339,5.87096774193548
"Zip","32825","FL","Orlando-Kissimmee, FL",1438,24,0.9767,14.2429,87,0.677966101694915,5.87096774193548
"Zip","34747","FL","Orlando-Kissimmee, FL",3398,24,0.9506,15.4949,122,9.49152542372881,5.87096774193548
"Zip","34769","FL","Orlando-Kissimmee, FL",3211,24,0.9858,16.545,92,1.69491525423729,5.87096774193548
"Zip","32714","FL","Orlando-Kissimmee, FL",2093,24,0.9617,15.8854,105.5,7.11864406779661,5.87096774193548
"Zip","32807","FL","Orlando-Kissimmee, FL",2689,24,0.9747,15.8333,89,1.52542372881356,5.87096774193548
"Zip","34748","FL","Orlando-Kissimmee, FL",1516,24,0.9582,16.2905,127,9.32203389830508,5.87096774193548
"Zip","33896","FL","Orlando-Kissimmee, FL",3772,24,0.9711,20.1987,109,8.13559322033898,5.87096774193548
"Zip","34787","FL","Orlando-Kissimmee, FL",1504,24,0.973,12.9959,94,0.847457627118644,5.87096774193548
"Zip","32701","FL","Orlando-Kissimmee, FL",3095,24,0.9791,17.6471,89,2.20338983050847,5.87096774193548
"Zip","32726","FL","Orlando-Kissimmee, FL",3420,24,0.9541,15.1429,108,7.6271186440678,5.87096774193548
"Zip","32751","FL","Orlando-Kissimmee, FL",3385,24,0.9686,17.2872,103,6.77966101694915,5.87096774193548
"Zip","34761","FL","Orlando-Kissimmee, FL",2273,24,0.9823,16.0417,97,2.71186440677966,5.87096774193548
"Zip","32839","FL","Orlando-Kissimmee, FL",1507,24,0.996,13.6598,96.5,0.508474576271186,5.87096774193548
"Zip","32836","FL","Orlando-Kissimmee, FL",3570,24,0.9763,16.9916,117.5,6.61016949152542,5.87096774193548
"Zip","32835","FL","Orlando-Kissimmee, FL",1799,24,0.9655,15.1463,98.5,4.40677966101695,5.87096774193548
"Zip","34758","FL","Orlando-Kissimmee, FL",2851,24,0.993,18.5841,97.5,3.38983050847458,5.87096774193548
"Zip","34746","FL","Orlando-Kissimmee, FL",2125,24,0.965,17.8995,112,8.64406779661017,5.87096774193548
"Zip","32773","FL","Orlando-Kissimmee, FL",2879,24,0.9517,17.1779,99,7.96610169491525,5.87096774193548
"Zip","34786","FL","Orlando-Kissimmee, FL",2237,24,0.9601,13.4842,116,7.45762711864407,5.87096774193548
"Zip","32771","FL","Orlando-Kissimmee, FL",1509,24,0.9669,21.3904,102,8.47457627118644,5.87096774193548
"Zip","32810","FL","Orlando-Kissimmee, FL",2681,24,0.9545,11.7207,83,2.88135593220339,5.87096774193548
"Zip","32712","FL","Orlando-Kissimmee, FL",2055,24,0.9824,14.2857,103,2.54237288135593,5.87096774193548
"Zip","32750","FL","Orlando-Kissimmee, FL",3370,24,0.9891,14.2857,108,3.05084745762712,5.87096774193548
"Zip","32808","FL","Orlando-Kissimmee, FL",1838,24,1.0081,9.6552,90,0.169491525423729,5.87096774193548
"Zip","32809","FL","Orlando-Kissimmee, FL",3308,24,0.9837,10.3175,105,1.01694915254237,5.87096774193548
"Zip","34714","FL","Orlando-Kissimmee, FL",3677,24,0.97,14.7651,110,4.74576271186441,5.87096774193548
"Zip","32707","FL","Orlando-Kissimmee, FL",2246,24,0.9632,19.3258,99,7.79661016949153,5.87096774193548
"Zip","32804","FL","Orlando-Kissimmee, FL",3485,24,0.9614,18.8889,113,9.66101694915254,5.87096774193548
"Zip","32824","FL","Orlando-Kissimmee, FL",2461,24,0.9908,12.2785,106,1.86440677966102,5.87096774193548
"Zip","32806","FL","Orlando-Kissimmee, FL",2866,24,0.9697,17.5439,102,5.93220338983051,5.87096774193548
"Zip","32822","FL","Orlando-Kissimmee, FL",1141,24,0.9706,13.9738,96,2.3728813559322,5.87096774193548
"Zip","32159","FL","Orlando-Kissimmee, FL",1891,24,0.9473,16.75,96,7.28813559322034,5.87096774193548
"Zip","34788","FL","Orlando-Kissimmee, FL",3389,24,0.9573,19,126,10,5.87096774193548
"Zip","32792","FL","Orlando-Kissimmee, FL",1300,24,0.9714,19.4503,86,3.72881355932203,5.87096774193548
"Zip","32818","FL","Orlando-Kissimmee, FL",2039,24,1.0004,12.0393,92.5,0.338983050847458,5.87096774193548
"Zip","34711","FL","Orlando-Kissimmee, FL",1249,24,0.9732,17.166,106,5.08474576271186,5.87096774193548
"Zip","32811","FL","Orlando-Kissimmee, FL",2087,24,0.9726,9.5607,99,1.1864406779661,5.87096774193548
"Zip","32778","FL","Orlando-Kissimmee, FL",3128,24,0.9365,11.9804,116,8.30508474576271,5.87096774193548
"Zip","32779","FL","Orlando-Kissimmee, FL",2958,24,0.9484,18.9796,101,9.15254237288136,5.87096774193548
"Zip","32708","FL","Orlando-Kissimmee, FL",1869,24,0.9683,19.964,87,4.91525423728814,5.87096774193548
"Zip","32829","FL","Orlando-Kissimmee, FL",3629,24,0.9724,19.3038,89.5,3.89830508474576,5.87096774193548
"Zip","32703","FL","Orlando-Kissimmee, FL",1810,24,0.991,14.378,110,3.22033898305085,5.87096774193548
"Zip","32832","FL","Orlando-Kissimmee, FL",3627,24,0.9705,21.6704,115,8.98305084745763,5.87096774193548
"Zip","93063","CA","Oxnard-Thousand Oaks-Ventura, CA",1578,52,0.9895,11.9403,79.5,2.85714285714286,1.80645161290323
"Zip","93065","CA","Oxnard-Thousand Oaks-Ventura, CA",1120,52,0.9823,12.7832,79.5,5,1.80645161290323
"Zip","91320","CA","Oxnard-Thousand Oaks-Ventura, CA",2082,52,0.9806,12.2596,82,9.28571428571429,1.80645161290323
"Zip","93012","CA","Oxnard-Thousand Oaks-Ventura, CA",2493,52,0.9821,13.2964,80.5,7.85714285714286,1.80645161290323
"Zip","91362","CA","Oxnard-Thousand Oaks-Ventura, CA",2411,52,0.9807,10.6173,79.5,3.57142857142857,1.80645161290323
"Zip","93010","CA","Oxnard-Thousand Oaks-Ventura, CA",1995,52,0.9857,13.1833,85,7.14285714285714,1.80645161290323
"Zip","93001","CA","Oxnard-Thousand Oaks-Ventura, CA",2528,52,0.9728,8.4821,81,5.71428571428571,1.80645161290323
"Zip","93035","CA","Oxnard-Thousand Oaks-Ventura, CA",2988,52,0.9719,9.7643,86,10,1.80645161290323
"Zip","91361","CA","Oxnard-Thousand Oaks-Ventura, CA",3469,52,0.9777,9.7315,82,8.57142857142857,1.80645161290323
"Zip","93004","CA","Oxnard-Thousand Oaks-Ventura, CA",3027,52,0.9908,13.7931,65,1.42857142857143,1.80645161290323
"Zip","93041","CA","Oxnard-Thousand Oaks-Ventura, CA",3502,52,0.9854,9.3923,69,0.714285714285714,1.80645161290323
"Zip","91360","CA","Oxnard-Thousand Oaks-Ventura, CA",2169,52,0.9812,14.2384,68,4.28571428571429,1.80645161290323
"Zip","93003","CA","Oxnard-Thousand Oaks-Ventura, CA",1506,52,0.9814,11.3314,70,2.14285714285714,1.80645161290323
"Zip","93021","CA","Oxnard-Thousand Oaks-Ventura, CA",2869,52,0.9794,11.6618,74,6.42857142857143,1.80645161290323
"Zip","32908","FL","Palm Bay-Melbourne-Titusville, FL",3823,74,0.9719,13.0435,109,3.63636363636364,6.25806451612903
"Zip","32937","FL","Palm Bay-Melbourne-Titusville, FL",2714,74,0.9667,16,102,6.36363636363636,6.25806451612903
"Zip","32903","FL","Palm Bay-Melbourne-Titusville, FL",3690,74,0.9681,16.3934,97,5.90909090909091,6.25806451612903
"Zip","32796","FL","Palm Bay-Melbourne-Titusville, FL",3480,74,0.9574,13.8211,102,7.27272727272727,6.25806451612903
"Zip","32927","FL","Palm Bay-Melbourne-Titusville, FL",3119,74,0.9726,14.7651,86,0.909090909090909,6.25806451612903
"Zip","32955","FL","Palm Bay-Melbourne-Titusville, FL",1998,74,0.9674,15.8805,91,4.54545454545455,6.25806451612903
"Zip","32934","FL","Palm Bay-Melbourne-Titusville, FL",3618,74,0.9528,20,104,10,6.25806451612903
"Zip","32780","FL","Palm Bay-Melbourne-Titusville, FL",1949,74,0.9576,15.2672,108,8.18181818181818,6.25806451612903
"Zip","32922","FL","Palm Bay-Melbourne-Titusville, FL",3702,74,0.9716,10.396,77,0.454545454545455,6.25806451612903
"Zip","32926","FL","Palm Bay-Melbourne-Titusville, FL",3395,74,0.9715,16.3142,118.5,6.81818181818182,6.25806451612903
"Zip","32931","FL","Palm Bay-Melbourne-Titusville, FL",3284,74,0.9471,15.4167,121,9.54545454545454,6.25806451612903
"Zip","32904","FL","Palm Bay-Melbourne-Titusville, FL",2551,74,0.9667,13,86.5,2.72727272727273,6.25806451612903
"Zip","32905","FL","Palm Bay-Melbourne-Titusville, FL",2818,74,0.9587,9.2857,74,1.81818181818182,6.25806451612903
"Zip","32909","FL","Palm Bay-Melbourne-Titusville, FL",2739,74,0.959,17.3996,91,8.63636363636364,6.25806451612903
"Zip","32940","FL","Palm Bay-Melbourne-Titusville, FL",1920,74,0.9652,17.0999,91,7.72727272727273,6.25806451612903
"Zip","32952","FL","Palm Bay-Melbourne-Titusville, FL",3411,74,0.9686,17.6334,88,5,6.25806451612903
"Zip","32953","FL","Palm Bay-Melbourne-Titusville, FL",3179,74,0.9706,15.601,87.5,3.18181818181818,6.25806451612903
"Zip","32920","FL","Palm Bay-Melbourne-Titusville, FL",3574,74,0.9561,16.1812,78,5.45454545454545,6.25806451612903
"Zip","32935","FL","Palm Bay-Melbourne-Titusville, FL",1629,74,0.9642,15.078,88,4.09090909090909,6.25806451612903
"Zip","32907","FL","Palm Bay-Melbourne-Titusville, FL",1965,74,0.9748,17.0284,81,2.27272727272727,6.25806451612903
"Zip","32901","FL","Palm Bay-Melbourne-Titusville, FL",2845,74,0.9653,11.157,80,1.36363636363636,6.25806451612903
"Zip","32951","FL","Palm Bay-Melbourne-Titusville, FL",3749,74,0.9639,16.3539,125,9.09090909090909,6.25806451612903
"Zip","32571","FL","Pensacola-Ferry Pass-Brent, FL",2759,83,0.9737,15.1515,143,9.28571428571429,7.80645161290323
"Zip","32507","FL","Pensacola-Ferry Pass-Brent, FL",2099,83,0.9677,11.0345,121,3.57142857142857,7.80645161290323
"Zip","32566","FL","Pensacola-Ferry Pass-Brent, FL",2126,83,0.9828,16.129,122,7.85714285714286,7.80645161290323
"Zip","32503","FL","Pensacola-Ferry Pass-Brent, FL",2364,83,0.961,14.4796,101.5,4.28571428571429,7.80645161290323
"Zip","32506","FL","Pensacola-Ferry Pass-Brent, FL",2179,83,0.9591,14.3141,105,5.71428571428571,7.80645161290323
"Zip","32563","FL","Pensacola-Ferry Pass-Brent, FL",3225,83,0.9722,14.7193,115,5,7.80645161290323
"Zip","32505","FL","Pensacola-Ferry Pass-Brent, FL",2915,83,0.9457,12.4088,100.5,0.714285714285714,7.80645161290323
"Zip","32561","FL","Pensacola-Ferry Pass-Brent, FL",3825,83,0.9296,7.6923,145.5,10,7.80645161290323
"Zip","32504","FL","Pensacola-Ferry Pass-Brent, FL",3145,83,0.9545,13.8211,111,7.14285714285714,7.80645161290323
"Zip","32526","FL","Pensacola-Ferry Pass-Brent, FL",2068,83,0.97,11.5686,120,2.14285714285714,7.80645161290323
"Zip","32583","FL","Pensacola-Ferry Pass-Brent, FL",3358,83,0.9716,13.6364,129,8.57142857142857,7.80645161290323
"Zip","32533","FL","Pensacola-Ferry Pass-Brent, FL",2922,83,0.9804,14.1593,122,2.85714285714286,7.80645161290323
"Zip","32514","FL","Pensacola-Ferry Pass-Brent, FL",1703,83,0.9808,17.364,110.5,1.42857142857143,7.80645161290323
"Zip","32570","FL","Pensacola-Ferry Pass-Brent, FL",2730,83,0.9802,16.2524,112,6.42857142857143,7.80645161290323
"Zip","08094","NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2076,5,0.9835,17.3752,124,4.80769230769231,9.35483870967742
"Zip","19142","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",3009,5,0.8075,10,97.5,3.26923076923077,9.35483870967742
"Zip","18974","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1833,5,0.964,14.658,129,6.73076923076923,9.35483870967742
"Zip","19382","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1468,5,0.9661,11.2903,96,0.384615384615385,9.35483870967742
"Zip","18901","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2808,5,0.9584,11.1782,108.5,2.30769230769231,9.35483870967742
"Zip","21921","MD","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1874,5,0.9901,19.6262,142,7.5,9.35483870967742
"Zip","19135","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2693,5,0.9258,16.9133,121.5,10,9.35483870967742
"Zip","19147","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1649,5,0.9697,14.5985,116,2.69230769230769,9.35483870967742
"Zip","19132","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2008,5,0.8095,15.0602,119,9.61538461538461,9.35483870967742
"Zip","19143","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",986,5,0.9222,12.0507,112.5,5.76923076923077,9.35483870967742
"Zip","19139","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1715,5,0.8992,13.4615,94.5,4.03846153846154,9.35483870967742
"Zip","18944","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",3365,5,0.9703,13.2075,123.5,2.5,9.35483870967742
"Zip","19130","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2351,5,0.9686,16.0458,120.5,5.38461538461539,9.35483870967742
"Zip","08096","NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2209,5,0.9653,14.6809,125,6.34615384615385,9.35483870967742
"Zip","18966","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2200,5,0.9637,15.6716,104,3.07692307692308,9.35483870967742
"Zip","19141","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2477,5,0.947,13.615,101,2.88461538461538,9.35483870967742
"Zip","19115","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2161,5,0.9451,17.8571,115,8.26923076923077,9.35483870967742
"Zip","19460","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1929,5,0.974,13.5321,114,1.15384615384615,9.35483870967742
"Zip","18940","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2905,5,0.9629,16.2939,108.5,5.57692307692308,9.35483870967742
"Zip","08088","NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",3218,5,0.9634,15.9341,154,9.80769230769231,9.35483870967742
"Zip","19152","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2406,5,0.9504,14.8148,121.5,7.30769230769231,9.35483870967742
"Zip","19128","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1837,5,0.959,18.4615,117.5,7.88461538461539,9.35483870967742
"Zip","19149","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1529,5,0.9365,13.1078,102,3.84615384615385,9.35483870967742
"Zip","08053","NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1622,5,0.9659,17.474,129,8.46153846153846,9.35483870967742
"Zip","19711","DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1443,5,0.9775,13.7821,108,0.576923076923077,9.35483870967742
"Zip","08046","NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2919,5,0.9699,17.4757,130,7.11538461538461,9.35483870967742
"Zip","19120","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1197,5,0.9127,8.8292,91,1.92307692307692,9.35483870967742
"Zip","08080","NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2369,5,0.9697,14.7059,135,5.96153846153846,9.35483870967742
"Zip","19720","DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1256,5,0.9663,16.9492,108,4.42307692307692,9.35483870967742
"Zip","19146","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1584,5,0.9453,14.9682,108.5,6.15384615384615,9.35483870967742
"Zip","19020","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1219,5,0.9587,19.5373,118,9.03846153846154,9.35483870967742
"Zip","19702","DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1439,5,0.9743,17.1084,113.5,3.46153846153846,9.35483870967742
"Zip","19134","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1316,5,0.8642,11.3835,125,8.07692307692308,9.35483870967742
"Zip","19111","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1075,5,0.9597,13.786,118,5,9.35483870967742
"Zip","19335","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1624,5,0.9811,11.7202,95,0.192307692307692,9.35483870967742
"Zip","19119","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2710,5,0.9692,15.6134,105,1.73076923076923,9.35483870967742
"Zip","19124","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1152,5,0.9435,15.2104,112,6.53846153846154,9.35483870967742
"Zip","19320","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1539,5,0.9753,13.6434,130,3.65384615384615,9.35483870967742
"Zip","19701","DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1963,5,0.9932,14.881,107,0.769230769230769,9.35483870967742
"Zip","19053","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",3079,5,0.9635,20.7207,106,6.92307692307692,9.35483870967742
"Zip","18951","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2424,5,0.9673,18.4685,131,8.84615384615385,9.35483870967742
"Zip","19380","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1451,5,0.9668,14.5511,97.5,1.34615384615385,9.35483870967742
"Zip","19145","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1496,5,0.916,17.9104,100.5,7.69230769230769,9.35483870967742
"Zip","19131","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1380,5,0.9196,15.7377,119,9.42307692307692,9.35483870967742
"Zip","19138","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2587,5,0.9765,14.0411,122,2.11538461538462,9.35483870967742
"Zip","19148","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1376,5,0.9417,16.0454,122,9.23076923076923,9.35483870967742
"Zip","08054","NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1603,5,0.9583,14.3103,115,5.19230769230769,9.35483870967742
"Zip","19136","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2530,5,0.9407,16.3987,117,8.65384615384615,9.35483870967742
"Zip","19125","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",3070,5,0.9677,20.1422,98,4.23076923076923,9.35483870967742
"Zip","19067","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1322,5,0.9754,14.8225,105,0.961538461538462,9.35483870967742
"Zip","19144","PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1456,5,0.9265,14.956,86.5,4.61538461538461,9.35483870967742
"Zip","19709","DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2502,5,0.9829,13.6585,121,1.53846153846154,9.35483870967742
"Zip","85024","AZ","Phoenix-Mesa-Scottsdale, AZ",3111,13,0.9871,13.2468,74,1.02564102564103,4.51612903225806
"Zip","85203","AZ","Phoenix-Mesa-Scottsdale, AZ",2569,13,0.9745,15.7051,72,3.76068376068376,4.51612903225806
"Zip","85353","AZ","Phoenix-Mesa-Scottsdale, AZ",3050,13,0.9889,13.449,83,2.13675213675214,4.51612903225806
"Zip","85259","AZ","Phoenix-Mesa-Scottsdale, AZ",3189,13,0.9674,23.6522,120,10,4.51612903225806
"Zip","85143","AZ","Phoenix-Mesa-Scottsdale, AZ",2761,13,0.971,22.7378,99,9.48717948717949,4.51612903225806
"Zip","85033","AZ","Phoenix-Mesa-Scottsdale, AZ",2078,13,0.9901,12.2159,65.5,0.256410256410256,4.51612903225806
