"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2015-02-28,"16226","PA","Pittsburgh","Armstrong","Ford City",9575,1049,0.00865384615384615,0.0345167652859961,0.0915712799167534,2816
2015-02-28,"10536","NY","New York","Westchester","Town of Bedford",9576,3700,-0.0061778135911899,-0.0478641276376737,-0.0172642762284197,3235
2015-02-28,"54923","WI",,"Green Lake","Berlin",9577,1085,-0.0091324200913242,-0.00275735294117647,0.0102420856610801,611
2015-02-28,"24416","VA",,"Buena Vista City","Buena Vista",9578,917,0,0,0.0155038759689922,2827
2015-02-28,"97370","OR","Corvallis","Benton","Philomath",9579,1396,0.0174927113702624,0.0137981118373275,0.0257163850110213,2359
2015-02-28,"13036","NY","Syracuse","Oswego","Central Square",9580,1480,-0.0166112956810631,-0.0100334448160535,0.0284920083391244,2251
2015-02-28,"62258","IL","St. Louis","Saint Clair","Mascoutah",9581,1115,-0.00888888888888889,-0.0219298245614035,0.0045045045045045,2666
2015-02-28,"31643","GA","Valdosta","Brooks","Quitman",9582,901,0.00445930880713489,0.00222469410456062,-0.0120614035087719,1980
2015-02-28,"18708","PA","Scranton","Luzerne","Shavertown",9583,1072,0.0428015564202335,-0.000931966449207828,0.0828282828282828,3193
2015-02-28,"17363","PA","York","York","Hopewell Township",9584,1374,0.00585651537335286,-0.0136396267049533,-0.0766129032258065,2449
2015-02-28,"13642","NY","Ogdensburg","Saint Lawrence","Town of Gouverneur",9585,1316,-0.012012012012012,0.000760456273764259,-0.00604229607250755,1959
2015-02-28,"25276","WV",,"Roane","Spencer",9586,925,-0.0138592750533049,0.00982532751091703,0.0289210233592881,1751
2015-02-28,"13152","NY","Syracuse","Onondaga","Town of Skaneateles",9587,1926,0.00837696335078534,0.0293960448957777,0.0518842162752594,3105
2015-02-28,"59725","MT",,"Beaverhead","Dillon",9588,909,-0.0215285252960172,-0.0421496311907271,-0.138388625592417,1492
2015-02-28,"48617","MI",,"Clare","Clare",9589,846,-0.0128354725787631,-0.023094688221709,0.0254545454545455,2401
2015-02-28,"97487","OR","Eugene","Lane","Veneta",9590,1197,-0.00333055786844296,-0.000834724540901503,0.0822784810126582,1365
2015-02-28,"47882","IN","Terre Haute","Sullivan","Sullivan",9591,753,-0.00790513833992095,-0.032133676092545,-0.0444162436548223,2323
2015-02-28,"73086","OK",,"Murray","Sulphur",9592,702,-0.00425531914893617,-0.023643949930459,-0.095360824742268,3503
2015-02-28,"90248","CA","Los Angeles","Los Angeles","Los Angeles",9593,2280,0.00484795063904804,0.0183117463153193,0.0759792354884379,2379
2015-02-28,"08071","NJ","Philadelphia","Gloucester","Pitman",9594,1602,0.0171428571428571,0.0402597402597403,0.071571906354515,3205
2015-02-28,"71463","LA",,"Allen","Oakdale",9595,1135,-0.00873362445414847,-0.0265866209262436,-0.0470193115029387,1220
2015-02-28,"23024","VA","Richmond","Louisa","Bumpass",9596,1410,-0.00141643059490085,-0.0112201963534362,0.0209992758870384,3576
2015-02-28,"32081","FL","Jacksonville","Saint Johns","Ponte Vedra",9597,2045,-0.00146484375,0.00343473994111874,0.03596757852077,1659
2015-02-28,"02675","MA","Cape Cod","Barnstable","Yarmouth Port",9598,1958,-0.00102040816326531,0.0337909186906019,0.113132461625924,3770
2015-02-28,"17551","PA","Lancaster","Lancaster","Millersville",9599,1154,0.00260642919200695,0.00347826086956522,0.0387038703870387,2637
2015-02-28,"95642","CA",,"Amador","Jackson",9600,1453,0.00206896551724138,0.0132496513249651,0.0559593023255814,2414
2015-02-28,"49078","MI","Allegan","Allegan","Otsego",9601,982,0.00614754098360656,0.00511770726714432,0.0874861572535991,3377
2015-02-28,"01151","MA","Springfield","Hampden","Springfield",9602,1254,0.027027027027027,0.0636132315521628,0.126684636118598,1407
2015-02-28,"16214","PA",,"Clarion","Clarion Township",9603,1017,0,-0.00586510263929619,-0.0211742059672762,1588
2015-02-28,"80125","CO","Denver","Douglas","Roxborough Park",9604,2359,-0.0012701100762066,-0.00380067567567568,0.0826067003212483,3647
2015-02-28,"23510","VA","Virginia Beach","Norfolk City","Norfolk",9605,1576,0.00702875399361022,0.0423280423280423,0.0506666666666667,1246
2015-02-28,"61282","IL","Davenport","Rock Island","Silvis",9606,880,0.0045662100456621,-0.00452488687782805,-0.0455531453362256,2580
2015-02-28,"21219","MD","Baltimore","Baltimore","Edgemere",9607,1633,0.0123992560446373,0.0231829573934837,0.0361675126903553,3231
2015-02-28,"71251","LA","Ruston","Jackson","Jonesboro",9608,1208,-0.0226537216828479,-0.0771581359816654,-0.0304975922953451,1702
2015-02-28,"95640","CA",,"Amador","Ione",9609,1387,0.00289226319595083,0.00653120464441219,0.0507575757575758,2357
2015-02-28,"77625","TX","Beaumont","Hardin","Kountze",9610,1242,0.00242130750605327,0.0171990171990172,0.101063829787234,2084
2015-02-28,"30740","GA","Dalton","Whitfield","Rocky Face",9611,1044,0.00578034682080925,0.0126091173617847,-0.0197183098591549,2625
2015-02-28,"64834","MO","Joplin","Jasper","Carl Junction",9612,869,0.00812064965197216,0.0116414435389988,0.0432172869147659,1056
2015-02-28,"94925","CA","San Francisco","Marin","Corte Madera",9613,4379,0.0212220149253731,0.0176620962119452,0.0928375343149488,3112
2015-02-28,"04444","ME","Bangor","Penobscot","Town of Hampden",9614,1172,0.021795989537925,0.0625566636446056,0.170829170829171,2550
2015-02-28,"58075","ND","Wahpeton","Richland","Wahpeton",9615,1131,0.0357142857142857,0.0740740740740741,-0.0856911883589329,1666
2015-02-28,"36107","AL","Montgomery","Montgomery","Montgomery",9616,741,0.00816326530612245,0.0466101694915254,0.0349162011173184,1830
2015-02-28,"55011","MN","Minneapolis-St Paul","Anoka","East Bethel",9617,1512,-0.00591715976331361,-0.0301475304682489,-0.0136986301369863,3438
2015-02-28,"35503","AL","Birmingham","Walker","Jasper",9618,997,-0.00598205383848455,-0.0477554918815664,-0.0656044985941893,2658
2015-02-28,"44216","OH","Akron","Summit","New Franklin",9619,1156,0.0113735783027122,0.039568345323741,0.0131463628396144,3321
2015-02-28,"11777","NY","New York","Suffolk","Port Jefferson",9620,2502,0.0183150183150183,0.0486169321039397,0.006841046277666,2828
2015-02-28,"99320","WA","Kennewick","Benton","Benton City",9621,1035,0.0257680872150644,0,0.0137120470127326,533
2015-02-28,"97351","OR","Salem","Polk","Independence",9622,1148,0.00967458223394899,-0.00347222222222222,0.05032021957914,1871
2015-02-28,"37641","TN","Greeneville","Greene","Chuckey",9623,869,0.00929152148664344,0.0116414435389988,0.0345238095238095,4327
2015-02-28,"19081","PA","Philadelphia","Delaware","Swarthmore",9624,1811,0.00667037242912729,-0.0065825562260011,0.00110558319513543,3228
2015-02-28,"75076","TX","Sherman","Grayson","Pottsboro",9625,1280,0.0150674068199841,0.033091202582728,0.000781860828772478,3328
2015-02-28,"37871","TN","Morristown","Jefferson","Strawberry Plains",9626,955,0.00738396624472574,0.00844772967265047,0.0529217199558986,2707
2015-02-28,"13365","NY","Utica","Herkimer","Town of Little Falls",9627,1354,-0.0152727272727273,-0.0216763005780347,-0.00950987564008778,2144
2015-02-28,"22611","VA","Washington","Clarke","Berryville",9628,1718,0.00233372228704784,-0.0115074798619102,0.011183048852266,2234
2015-02-28,"08758","NJ","New York","Ocean","Ocean Township",9629,1734,0.0099009900990099,-0.00287521564117309,0.0128504672897196,3464
2015-02-28,"44307","OH","Akron","Summit","Akron",9630,637,0.0208333333333333,0.0208333333333333,-0.0230061349693252,2418
2015-02-28,"28754","NC","Asheville","Madison","Mars Hill",9631,1172,0,-0.000852514919011083,-0.00677966101694915,1508
2015-02-28,"77957","TX",,"Jackson","Edna",9632,1251,0.0121359223300971,0.0468619246861925,0.0637755102040816,3421
2015-02-28,"35207","AL","Birmingham","Jefferson","Birmingham",9633,745,0.0163710777626194,0.0233516483516484,0.0332871012482663,3634
2015-02-28,"50644","IA",,"Buchanan","Independence",9634,1054,-0.00189393939393939,0.00285442435775452,0.0333333333333333,2629
2015-02-28,"31788","GA","Moultrie","Colquitt","Moultrie",9635,1084,0.00743494423791822,0.0463320463320463,0.0514064015518914,1459
2015-02-28,"74857","OK","Oklahoma City","Oklahoma","Oklahoma City",9636,1048,-0.00569259962049336,-0.059245960502693,0.0335305719921105,3616
2015-02-28,"98402","WA","Seattle","Pierce","Tacoma",9637,1340,-0.00814211695040711,-0.0197512801755669,0.00827689992475546,1083
2015-02-28,"60081","IL","Chicago","McHenry","Spring Grove",9638,1818,0.0033112582781457,-0.0010989010989011,0.0173475097929491,3623
2015-02-28,"75949","TX","Lufkin","Angelina","Huntington",9639,1131,-0.014808362369338,-0.0349829351535836,0.0599812558575445,1073
2015-02-28,"06906","CT","Stamford","Fairfield","Stamford",9640,2495,0.00848827809215845,0.0275947281713344,0.0187831768068599,2320
2015-02-28,"11596","NY","New York","Nassau","Williston Park",9641,2795,0.00107449856733524,0.0234346393262541,0.0112156295224313,3005
2015-02-28,"13037","NY","Syracuse","Madison","Sullivan",9642,1489,-0.0125994694960212,-0.00997340425531915,0.0405310971348707,2799
2015-02-28,"37322","TN",,"Meigs","Decatur",9643,1038,0.0087463556851312,0.0421686746987952,0.0624360286591607,2497
2015-02-28,"39823","GA",,"Early","Blakely",9644,905,0.00221483942414175,0.013437849944009,0.0366552119129439,1634
2015-02-28,"74851","OK","Shawnee","Pottawatomie","McLoud",9645,964,-0.00413223140495868,-0.0321285140562249,0.0547045951859956,2286
2015-02-28,"68133","NE","Omaha","Sarpy","Papillion",9646,1680,0.00119189511323004,-0.0255220417633411,0.0916179337231969,3357
2015-02-28,"78061","TX",,"Frio","Pearsall",9647,1174,0.00859106529209622,0.0325417766051011,0.0435555555555555,1674
2015-02-28,"15042","PA","Pittsburgh","Beaver","New Sewickley Township",9648,1001,-0.00595829195630586,-0.114159292035398,-0.214901960784314,2597
2015-02-28,"45660","OH",,"Adams","Peebles",9649,911,0.0010989010989011,-0.00109649122807018,0.00662983425414365,1082
2015-02-28,"55424","MN","Minneapolis-St Paul","Hennepin","Edina",9650,2888,0.00522102332057083,-0.0112975008558713,0.0377290693496227,3397
2015-02-28,"48444","MI","Detroit","Lapeer","Imlay City",9651,999,-0.001,0.0162767039674466,0.08,2712
2015-02-28,"30817","GA",,"Lincoln","Lincolnton",9652,1054,0.00957854406130268,0.0213178294573643,-0.0383211678832117,1605
2015-02-28,"45176","OH","Cincinnati","Clermont","Williamsburg",9653,1169,0.00515907136715391,-0.0101608806096528,-0.0242070116861436,2207
2015-02-28,"68410","NE",,"Otoe","Nebraska City",9654,1061,-0.0111835973904939,-0.0230202578268877,0.0114394661582459,2044
2015-02-28,"12803","NY","Albany","Saratoga","Moreau",9655,1531,-0.00390370852309694,-0.0383165829145729,-0.024219247928617,2321
2015-02-28,"36401","AL",,"Conecuh","Evergreen",9656,853,0.00352941176470588,-0.00813953488372093,0.0389768574908648,2017
2015-02-28,"37385","TN",,"Monroe","Tellico Plains",9657,987,0.013347022587269,0.0367647058823529,0.0693391115926327,2861
2015-02-28,"07849","NJ","New York","Morris","Jefferson Township",9658,2131,-0.0157043879907621,-0.0170664206642066,0.0795339412360689,3249
2015-02-28,"95988","CA",,"Glenn","Willows",9659,1178,0.0207972270363951,0.027027027027027,0.0207972270363951,2174
2015-02-28,"37701","TN","Knoxville","Blount","Alcoa",9660,932,0.0108459869848156,0.0196936542669584,0.0812064965197216,3410
2015-02-28,"61874","IL","Champaign-Urbana","Champaign","Savoy",9661,1105,0.0137614678899083,-0.00629496402877698,-0.175373134328358,1652
2015-02-28,"34431","FL","Ocala","Marion","Dunnellon",9662,906,0.00332225913621262,0.00778642936596218,0.0378006872852234,3215
2015-02-28,"55810","MN","Duluth","Saint Louis","Proctor",9663,1100,0.028999064546305,0.053639846743295,-0.0533562822719449,3154
2015-02-28,"80549","CO","Fort Collins","Larimer","Wellington",9664,1560,0.015625,0.0269914417379855,0.104815864022663,2746
2015-02-28,"26164","WV",,"Jackson","Ravenswood",9665,967,-0.0102354145342886,-0.0192697768762677,0.00207253886010363,1666
2015-02-28,"48074","MI","Detroit","Saint Clair","Smiths Creek",9666,1027,-0.000972762645914397,-0.0265402843601896,0.157835400225479,3192
2015-02-28,"38851","MS",,"Chickasaw","Houston",9667,955,-0.0144478844169247,-0.0469061876247505,0.0611111111111111,1500
2015-02-28,"02191","MA","Boston","Norfolk","Weymouth",9668,2118,0.0192492781520693,0.0443786982248521,0.0928792569659443,3046
2015-02-28,"35824","AL","Huntsville","Madison","Huntsville",9669,1323,0.0106951871657754,0.0176923076923077,-0.00226244343891403,1496
2015-02-28,"32110","FL","Palm Coast","Flagler","Bunnell",9670,963,0.00626959247648903,-0.00516528925619835,0.0513100436681223,1290
2015-02-28,"06498","CT","Hartford","Middlesex","Westbrook",9671,1663,-0.00657108721624851,-0.0153937240970989,0.0165036674816626,2925
2015-02-28,"61036","IL",,"Jo Daviess","Galena",9672,1468,-0.00271739130434783,-0.0291005291005291,-0.0541237113402062,3725
2015-02-28,"70359","LA","Houma","Terrebonne","Gray",9673,1272,0.0143540669856459,0.00632911392405063,0.00553359683794466,1021
2015-02-28,"12159","NY","Albany","Albany","Bethlehem",9674,1997,-0.0128521997034108,-0.0268031189083821,0.00200702458605118,2363
2015-02-28,"79103","TX","Amarillo","Potter","Amarillo",9675,938,0.0319031903190319,0.0574971815107103,0.0184581976112921,1956
2015-02-28,"94930","CA","San Francisco","Marin","Fairfax",9676,3269,0.0139578163771712,0.0123877361412202,0.0655149934810952,2687
2015-02-28,"77612","TX",,"Jasper","Buna",9677,1212,0,0.000825763831544178,0.12430426716141,1686
2015-02-28,"60083","IL","Chicago","Lake","Wadsworth",9678,1838,0.00327510917030568,0.00657174151150055,0.0308468872686484,3308
2015-02-28,"30553","GA",,"Franklin","Lavonia",9679,1069,0.00754005655042413,0.0161596958174905,0.0190657769304099,1721
2015-02-28,"93701","CA","Fresno","Fresno","Fresno",9680,676,-0.0160116448326055,-0.0611111111111111,-0.1571072319202,1357
2015-02-28,"21713","MD","Hagerstown","Washington","Boonsboro",9681,1294,-0.0182094081942337,-0.0226586102719033,-0.132707774798928,3419
2015-02-28,"32340","FL",,"Madison","Madison",9682,938,-0.00845665961945032,-0.0136698212407992,-0.0136698212407992,2055
2015-02-28,"29172","SC","Columbia","Lexington","Pineridge",9683,991,0.0122574055158325,0.0464625131995776,0.0464625131995776,708
2015-02-28,"33070","FL","Key West","Monroe","Tavernier",9684,2616,-0.00266869996187571,0.029110936270653,0.0621193666260658,2870
2015-02-28,"54001","WI",,"Polk","Amery",9685,1137,0.00176211453744493,0.0364630811303555,-0.0429292929292929,2551
2015-02-28,"46507","IN","Elkhart","Elkhart","Bristol",9686,1127,0,0.032051282051282,0.0396678966789668,2454
2015-02-28,"48657","MI","Midland","Midland","Sanford",9687,922,-0.0107296137339056,-0.00324324324324324,0.00985761226725082,2899
2015-02-28,"31052","GA","Macon","Bibb","Lizella",9688,1158,0.0376344086021505,0.0653173873045078,0.0546448087431694,2439
2015-02-28,"75783","TX",,"Wood","Quitman",9689,1238,-0.0024174053182917,0.00161812297734628,0.0180921052631579,569
2015-02-28,"01862","MA","Boston","Middlesex","Billerica",9690,2117,-0.00610328638497653,-0.0176334106728538,0.0163226116178589,2560
2015-02-28,"30566","GA","Gainesville","Hall","Oakwood",9691,1049,0.000954198473282443,-0.00568720379146919,0.0375865479723047,2510
2015-02-28,"29330","SC","Spartanburg","Spartanburg","Cowpens",9692,802,0.0025,-0.00372670807453416,0.00753768844221105,1561
2015-02-28,"99026","WA",,"Stevens","Nine Mile Falls",9693,1353,0.00594795539033457,0.00594795539033457,0.024224072672218,3173
2015-02-28,"53551","WI","Watertown","Jefferson","Lake Mills",9694,1349,0.0204236006051437,0.0289855072463768,-0.0109970674486804,2849
2015-02-28,"78643","TX",,"Llano","Llano",9695,1382,-0.00432276657060519,-0.00789662598707825,0.116316639741519,1228
2015-02-28,"31719","GA","Americus","Sumter","Americus",9696,858,-0.00116414435389988,-0.0160550458715596,-0.0092378752886836,1541
2015-02-28,"19933","DE","Seaford","Sussex","Bridgeville",9697,1339,0.0136260408781226,0.04609375,0.0190258751902588,1558
2015-02-28,"42167","KY",,"Monroe","Tompkinsville",9698,801,-0.0024906600249066,-0.0183823529411765,-0.00373134328358209,859
2015-02-28,"75765","TX",,"Wood","Hawkins",9699,1329,-0.00449438202247191,-0.00598354525056096,0.00834597875569044,1097
2015-02-28,"66607","KS","Topeka","Shawnee","Topeka",9700,585,-0.0101522842639594,-0.0314569536423841,-0.0669856459330144,2423
2015-02-28,"28785","NC","Asheville","Haywood","Waynesville",9701,1067,0.0389483933787731,0.157266811279826,0.136315228966986,5583
2015-02-28,"15332","PA","Pittsburgh","Washington","Gastonville",9702,1401,0.00358166189111748,0.0233747260774288,0.0843653250773994,3034
2015-02-28,"76446","TX","Stephenville","Erath","Dublin",9703,1142,-0.00868055555555556,0,0.0133096716947649,1057
2015-02-28,"07876","NJ","New York","Morris","Succasunna",9704,2430,-0.00572831423895254,-0.00164338537387017,0.0574412532637076,3464
2015-02-28,"85935","AZ","Show Low","Navajo","Pinetop",9705,1622,-0.0181598062953995,0.0364217252396166,0.255417956656347,4495
2015-02-28,"10604","NY","New York","Westchester","White Plains",9706,3912,0.0176899063475546,0.0208768267223382,0.150588235294118,1647
2015-02-28,"45123","OH",,"Highland","Greenfield",9707,803,0.00124688279301746,-0.00741656365883807,0.0151706700379267,2214
2015-02-28,"03825","NH","Boston","Strafford","Barrington",9708,1648,0,-0.00483091787439614,-0.042417199302731,2801
2015-02-28,"10989","NY","New York","Rockland","Valley Cottage",9709,2395,0.0105485232067511,0.0309944037882049,0.0871538810712665,3029
2015-02-28,"98239","WA","Oak Harbor","Island","Coupeville",9710,1366,0.0118518518518519,0.0262960180315552,0.0597362296353763,3448
2015-02-28,"07512","NJ","New York","Passaic","Totowa",9711,1859,-0.00107469102632993,0.00161637931034483,0.053257790368272,3424
2015-02-28,"98606","WA","Portland","Clark","Brush Prairie",9712,2065,0.00194080543425522,0.0387323943661972,0.122282608695652,2589
2015-02-28,"18328","PA","New York","Pike","Delaware",9713,1262,-0.0062992125984252,-0.0186625194401244,0.0369761709120789,2893
2015-02-28,"86351","AZ","Prescott","Yavapai","Sedona",9714,1712,0.00292911540714704,-0.020034344590727,-0.0494169905607996,3585
2015-02-28,"30230","GA","LaGrange","Troup","Hogansville",9715,1126,0.0217785843920145,0.0435588507877665,0.0816522574447646,429
2015-02-28,"71667","AR","Pine Bluff","Lincoln","Star City",9716,751,0,-0.0183006535947712,-0.0505689001264223,955
2015-02-28,"02341","MA","Boston","Plymouth","Town of Hanson",9717,1868,0.0163220892274211,0.0607609312890403,0.0741805635422657,3103
2015-02-28,"21032","MD","Baltimore","Anne Arundel","Crownsville",9718,2086,0.00192122958693564,-0.00524558893657606,-0.0127780407004259,4257
2015-02-28,"07642","NJ","New York","Bergen","Hillsdale",9719,2779,-0.0117354196301565,-0.0194071983062809,-0.00429953421712648,3313
2015-02-28,"08833","NJ","New York","Hunterdon","Clinton Township",9720,2478,-0.00561797752808989,0.0147420147420147,-0.013142174432497,2967
2015-02-28,"78942","TX",,"Lee","Giddings",9721,1233,0.00817661488143908,0.0326633165829146,0.0538461538461538,1561
2015-02-28,"51442","IA",,"Crawford","Denison",9722,963,0.0168954593453009,0.0126182965299685,0.0433369447453954,2829
2015-02-28,"31087","GA","Milledgeville","Hancock","Sparta",9723,915,0.00882028665931643,0.0132890365448505,0.0280898876404494,1132
2015-02-28,"16415","PA","Erie","Erie","Fairview Township",9724,1299,-0.00990853658536585,-0.0356347438752784,-0.049743964886613,3050
2015-02-28,"06883","CT","Stamford","Fairfield","Weston",9725,4080,-0.00850546780072904,-0.033862183282027,0.00319645930661421,3387
2015-02-28,"78576","TX","McAllen","Hidalgo","Penitas",9726,918,-0.00433839479392625,-0.0680203045685279,-0.0783132530120482,1652
2015-02-28,"30622","GA","Athens","Clarke","Bogart",9727,1379,0.0214814814814815,0.0648648648648649,0.102318145483613,3448
2015-02-28,"01460","MA","Boston","Middlesex","Littleton",9728,2212,-0.0164517563361494,-0.0365853658536585,0.0100456621004566,2956
2015-02-28,"60442","IL","Chicago","Will","Manhattan",9729,1734,-0.00344827586206897,0.0122591943957968,0.0509090909090909,4511
2015-02-28,"35068","AL","Birmingham","Jefferson","Fultondale",9730,997,-0.002002002002002,0.0204708290685773,0.0896174863387978,2476
2015-02-28,"35594","AL",,"Marion","Winfield",9731,910,0.00663716814159292,0.015625,0.0807600950118765,2201
2015-02-28,"01607","MA","Worcester","Worcester","Worcester",9732,1291,0,-0.00768639508070715,-0.0212282031842305,1298
2015-02-28,"79124","TX","Amarillo","Potter","Amarillo",9733,1805,0.0163288288288288,0.0853878532772099,0.106004901960784,2566
2015-02-28,"70420","LA","New Orleans","Saint Tammany","Abita Springs",9734,1592,-0.00313087038196619,0.016602809706258,0.0284237726098191,2150
2015-02-28,"56353","MN",,"Mille Lacs","Milaca",9735,1185,0.0119555935098207,0.00594227504244482,0.0110921501706485,2140
2015-02-28,"17540","PA","Lancaster","Lancaster","Leacock-Leola-Bareville",9736,1134,0.00442869796279894,0,0.0262443438914027,2346
2015-02-28,"02111","MA","Boston","Suffolk","Boston",9737,3167,0.00571610034931724,0.0118210862619808,-0.0258382036296524,1528
2015-02-28,"47394","IN",,"Randolph","Winchester",9738,754,0.00399467376830892,-0.00132450331125828,0.00802139037433155,2708
2015-02-28,"25303","WV","Charleston","Kanawha","South Charleston",9739,1074,0.000931966449207828,0.0675944333996024,0.0772316950852558,3555
2015-02-28,"72173","AR","Little Rock","Faulkner","Vilonia",9740,1001,0.0193482688391039,0.075187969924812,-0.00891089108910891,2494
2015-02-28,"37738","TN","Sevierville","Sevier","Gatlinburg",9741,1162,0.0113141862489121,0.0384271671134942,0.0393559928443649,7151
2015-02-28,"06071","CT","Hartford","Tolland","Somers",9742,1880,-0.0141583639223912,-0.0126050420168067,0.230366492146597,3174
2015-02-28,"33850","FL","Lakeland","Polk","Lake Alfred",9743,1011,0.00597014925373134,0,0.046583850931677,1585
2015-02-28,"66111","KS","Kansas City","Wyandotte","Kansas City",9744,888,0.0148571428571429,0.041031652989449,-0.00448430493273543,2288
2015-02-28,"23314","VA","Virginia Beach","Isle of Wight","Carrollton",9745,1651,0.000606060606060606,-0.0143283582089552,-0.00120992135511192,2669
2015-02-28,"83805","ID",,"Boundary","Bonners Ferry",9746,992,-0.0129353233830846,-0.0303030303030303,-0.0614947965941343,2513
2015-02-28,"98620","WA",,"Klickitat","Goldendale",9747,1210,0.0117056856187291,0.0202360876897133,0.0440034512510785,1869
2015-02-28,"44683","OH","New Philadelphia","Tuscarawas","Uhrichsville",9748,812,0.00123304562268804,0.00619578686493185,0.045045045045045,2463
2015-02-28,"07981","NJ","New York","Morris","Hanover",9749,2588,0.0073958738808875,0.0241392956074396,-0.0303484451105283,3257
2015-02-28,"03824","NH","Boston","Strafford","Town of Durham",9750,1924,-0.024340770791075,-0.0133333333333333,0.0439500813890396,2091
2015-02-28,"18088","PA","Allentown","Northampton","Lehigh Township",9751,1381,-0.0295151089248067,-0.0416377515614157,0.0237212750185322,2594
2015-02-28,"18210","PA","Allentown","Carbon","Penn Forest Township",9752,1197,-0.0025,-0.00166805671392827,0.0426829268292683,2574
2015-02-28,"53555","WI","Madison","Columbia","Lake Wisconsin",9753,1389,0.0101818181818182,0.0475113122171946,-0.0447042640990371,3201
2015-02-28,"82834","WY",,"Johnson","Buffalo",9754,1323,0.0525059665871122,0.118343195266272,0.258801141769743,1594
2015-02-28,"49031","MI","South Bend","Cass","Cassopolis",9755,954,-0.0205338809034908,-0.0175077239958805,0.0214132762312634,2693
2015-02-28,"29160","SC","Columbia","Lexington","Swansea",9756,891,0.00224971878515186,0.00677966101694915,-0.054140127388535,1999
2015-02-28,"52544","IA",,"Appanoose","Centerville",9757,919,0.00767543859649123,0.0673635307781649,0.00989010989010989,2970
2015-02-28,"92254","CA","Riverside","Riverside","Mecca",9758,1249,-0.00319233838786911,0.0399666944213156,0.121184919210054,907
2015-02-28,"85012","AZ","Phoenix","Maricopa","Phoenix",9759,1721,0.0153392330383481,0.043030303030303,0.142762284196547,2235
2015-02-28,"35096","AL","Talladega","Talladega","Lincoln",9760,1066,0.0152380952380952,0.0113851992409867,0.0230326295585413,1257
2015-02-28,"97009","OR","Portland","Clackamas","Boring",9761,1752,0.00863557858376511,0.00574052812858783,0.0579710144927536,2738
2015-02-28,"80421","CO","Denver","Park","Bailey",9762,1474,0.0172532781228433,0.0314905528341498,0.0846210448859455,3823
2015-02-28,"14482","NY","Batavia","Genesee","Town of Le Roy",9763,1479,-0.00604838709677419,0.0102459016393443,0.0357142857142857,2187
2015-02-28,"75442","TX","Dallas-Fort Worth","Collin","Farmersville",9764,1345,0.00824587706146927,0.0243716679360244,0.0426356589147287,2194
2015-02-28,"54495","WI","Marshfield","Wood","Wisconsin Rapids",9765,918,0.022271714922049,0.0662020905923345,0.11543134872418,1858
2015-02-28,"33449","FL","Miami-Fort Lauderdale","Palm Beach","Wellington",9766,2699,-0.00881380829966948,-0.0124405415294548,0.00633855331841909,3471
2015-02-28,"10553","NY","New York","Westchester","Mount Vernon",9767,2529,-0.0027602523659306,-0.00901253918495298,0.0222312045270817,1102
2015-02-28,"19079","PA","Philadelphia","Delaware","Sharon Hill",9768,1046,-0.0132075471698113,-0.0490909090909091,-0.0508166969147005,3014
2015-02-28,"30662","GA",,"Franklin","Royston",9769,1020,0.00591715976331361,0.00890207715133531,0.0537190082644628,1707
2015-02-28,"98563","WA","Aberdeen","Grays Harbor","Montesano",9770,985,-0.00101419878296146,0.00510204081632653,0.0401267159450898,2322
2015-02-28,"10510","NY","New York","Westchester","Briarcliff Manor",9771,4229,0.0200192957067053,0.0279533300923675,0.115242616033755,2967
2015-02-28,"53821","WI",,"Crawford","Prairie du Chien",9772,1105,0.015625,0.0036330608537693,0.0995024875621891,1837
2015-02-28,"95713","CA","Sacramento","Placer","Colfax",9773,1654,0.00486026731470231,0.0254184748915065,0.0803396472893534,3066
2015-02-28,"03276","NH","Laconia","Belknap","Tilton",9774,1254,0.00803858520900321,-0.00159235668789809,-0.0039714058776807,2551
2015-02-28,"49306","MI","Grand Rapids","Kent","Belmont",9775,1408,-0.00845070422535211,-0.0594522378089512,0.0805832693783576,2766
2015-02-28,"63120","MO","St. Louis","Saint Louis City","Saint Louis",9776,678,-0.00294117647058824,0.00147710487444609,-0.0202312138728324,3448
2015-02-28,"36323","AL","Enterprise","Coffee","Elba",9777,894,0.00336700336700337,-0.0293159609120521,-0.112214498510427,1461
2015-02-28,"39845","GA",,"Seminole","Donalsonville",9778,883,0.00455062571103527,0.0184544405997693,0.0184544405997693,1856
2015-02-28,"15062","PA","Pittsburgh","Westmoreland","Monessen",9779,876,0.00805523590333717,-0.0320441988950276,0.0318021201413428,3652
2015-02-28,"81211","CO",,"Chaffee","Buena Vista",9780,1400,0.000714796283059328,0.000714796283059328,0.0455563853622106,2600
2015-02-28,"53168","WI","Chicago","Kenosha","Paddock Lake",9781,1299,0.00308880308880309,-0.00612088752869166,-0.0313199105145414,3846
2015-02-28,"98580","WA","Seattle","Pierce","Roy",9782,1571,0.0057618437900128,0.0109395109395109,0.00191326530612245,2256
2015-02-28,"15145","PA","Pittsburgh","Allegheny","Turtle Creek",9783,832,0.00848484848484849,0.0121654501216545,0.0297029702970297,2150
2015-02-28,"27601","NC","Raleigh","Wake","Raleigh",9784,1067,0.00946073793755913,0.0142585551330798,0,2180
2015-02-28,"83669","ID","Boise City","Ada","Star",9785,1315,0.00152322924600152,0.0123171670515781,0.076986076986077,2579
