"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"Zip","28574","Richlands","NC","Jacksonville, NC","Jacksonville, NC",,0.0764233855559801,,,,123300,0,-5.29953917050691,,76.6,0.592629482071713,0.0700280112044818,70
"Zip","28582","Stella","NC","Morehead City, NC","Morehead City, NC",,1.76824608330149,,,,189700,0.105540897097625,1.01171458998935,,48.9,0.297674418604651,0.015625,212.5
"Zip","28584","Swansboro","NC","Jacksonville, NC","Jacksonville, NC",,4.06190294230034,75.1131,,,209300,0.335570469798658,3.10344827586207,,21.9,0.289444444444444,0.0345489443378119,112
"Zip","28590","Greenville","NC","Greenville, NC","Greenville, NC",,2.45414596866641,58.2479,16.0671,4.4387,143800,0.348918353105373,0,,59.8,0.248519362186788,0.0384967919340055,136
"Zip","28594","Emerald Isle","NC","Morehead City, NC","Morehead City, NC",,7.86301108139091,81.5264,5.1504,1.0968,254000,0.474683544303797,0.793650793650794,,29.2,0.0887445887445887,0.024390243902439,212.5
"Zip","28601","Hickory","NC","Hickory, NC","Hickory-Lenoir-Morganton, NC",,6.12055789071456,76.6138,16.6722,2.6329,127500,0.235849056603774,3.07194826192401,,28.4,0.132458806590945,0.0471014492753623,144
"Zip","28602","Hickory","NC","Hickory, NC","Hickory-Lenoir-Morganton, NC",,2.05005731753917,79.2095,12.658,5.1827,94700,-0.629590766002099,5.69196428571429,,46.9,0.157324840764331,0.0728744939271255,195
"Zip","28604","Beech Mountain","NC","Boone, NC","Boone, NC",,3.01108139090562,75.5769,7.8205,,207700,-0.0481231953801732,1.11976630963973,,28.8,0.138586956521739,0.0588235294117647,236
"Zip","28605","Blowing Rock","NC","Boone, NC","Boone, NC",,6.5284677111196,,,2.1951,321000,0.943396226415094,5.03926701570681,,23.3,0.115942028985507,0.104166666666667,236
"Zip","28607","Boone","NC","Boone, NC","Boone, NC",,6.1673672143676,66.369,3.8506,1.3661,209400,0.769971126082772,1.20831319478009,,31.8,0.132524026302479,0.049618320610687,238
"Zip","28609","Catawba","NC","Hickory, NC","Hickory-Lenoir-Morganton, NC",,1.97076805502484,,,9.0381,104800,-0.19047619047619,-3.76492194674013,,29,0.116666666666667,0.0714285714285714,150
"Zip","28610","Claremont","NC","Hickory, NC","Hickory-Lenoir-Morganton, NC",,1.65456629728697,,,,86500,-1.25570776255708,-3.35195530726257,,32.6,0.110822510822511,0.0859375,150
"Zip","28612","Connelly Springs","NC","Hickory, NC","Hickory-Lenoir-Morganton, NC",,0.299961788307222,,,10.59,101700,-0.196270853778214,-4.7752808988764,,91.3,0.140151515151515,0.0990990990990991,175
"Zip","28613","Conover","NC","Hickory, NC","Hickory-Lenoir-Morganton, NC",,1.40810087886893,,24.9081,3.7581,104400,-0.381679389312977,-0.286532951289398,,67.2,0.141922825376063,0.0552995391705069,150
"Zip","28618","Deep Gap","NC","Boone, NC","Boone, NC",,5.9658005349637,,,,165300,0.854179377669311,6.09756097560976,,91.4,0.14572864321608,0,236
"Zip","28625","Statesville","NC","Statesville, NC","Statesville-Mooresville, NC",,6.3383645395491,73.2458,10.2348,2.1666,117900,0.597269624573379,9.67441860465116,,27.9,0.1504329004329,0.0503597122302158,87
"Zip","28630","Granite Falls","NC","Hickory, NC","Hickory-Lenoir-Morganton, NC",,6.84849063813527,,,6.087,127300,1.84,18.1987000928505,,96.1,0.158600862482032,0.0392749244712991,158.5
"Zip","28634","Harmony","NC","Statesville, NC","Statesville-Mooresville, NC",,8.55846388995032,,,,92200,0.54525627044711,-2.63991552270327,,17.6,0.10952380952381,0.0217391304347826,139
"Zip","28637","Hildebran","NC","Hickory, NC","Hickory-Lenoir-Morganton, NC",,1.16450133740925,,,,89900,-0.332594235033259,-10.6361829025845,,20.4,0.157894736842105,0.0952380952380952,175
"Zip","28642","Jonesville","NC","Winston-Salem, NC","Winston-Salem, NC",,1.37657623232709,,,10.0007,78800,0.254452926208651,-1.37672090112641,,110.9,0.134851138353765,0.103896103896104,147
"Zip","28645","Lenoir","NC","Hickory, NC","Hickory-Lenoir-Morganton, NC",,6.54088651127245,79.0969,10.7026,4.5635,105400,0.668576886341929,19.6367763904654,,34.3,0.174768792980792,0.0379918588873813,182
"Zip","28650","Maiden","NC","Hickory, NC","Hickory-Lenoir-Morganton, NC",,2.38536492166603,,,5.8907,90600,-0.766703176341731,3.42465753424658,,30.4,0.173475801382778,0.0688405797101449,150
"Zip","28655","Morganton","NC","Hickory, NC","Hickory-Lenoir-Morganton, NC",,3.71799770729843,79.6106,14.0369,4.6461,101800,-0.488758553274682,-5.12581547064306,,24.8,0.158205748052646,0.0560271646859083,164
"Zip","28658","Newton","NC","Hickory, NC","Hickory-Lenoir-Morganton, NC",,3.90427970959114,,,3.386,93800,-0.530222693531283,6.22876557191393,,38,0.161137440758294,0.0686274509803922,150
"Zip","28660","Olin","NC","Statesville, NC","Statesville-Mooresville, NC",,9.54814673290027,,,,129100,0.310800310800311,14.2477876106195,,22.3,0.14207650273224,0,139
"Zip","28673","Sherrills Ford","NC","Hickory, NC","Hickory-Lenoir-Morganton, NC",,7.77990064959878,,,1.7432,236500,-0.671986560268795,7.207615593835,,20,0.0862250262881178,0.0365853658536585,150
"Zip","28677","Statesville","NC","Statesville, NC","Statesville-Mooresville, NC",,4.64463125716469,63.8942,8.0278,3.4735,92800,0.324324324324324,3.45596432552954,,43.1,0.190860215053763,0.0594679186228482,151
"Zip","28679","Sugar Grove","NC","Boone, NC","Boone, NC",,8.01299197554452,,,,179500,0.447677672076105,5.52616108171664,,14.1,0.10738255033557,0,236
"Zip","28682","Terrell","NC","Hickory, NC","Hickory-Lenoir-Morganton, NC",,5.74226213221246,,,,371100,-0.375838926174497,7.56521739130435,,17.9,0.06875,0.0909090909090909,150
"Zip","28689","Union Grove","NC","Statesville, NC","Statesville-Mooresville, NC",,8.82403515475736,,,,132200,0.379650721336371,11.1858704793944,,4.1,0.114285714285714,0.1,139
"Zip","28690","Valdese","NC","Hickory, NC","Hickory-Lenoir-Morganton, NC",,1.31734810852121,,,7.2691,98500,-0.605449041372351,-5.47024952015355,,36.8,0.137115839243499,0.0603448275862069,175
"Zip","28692","Vilas","NC","Boone, NC","Boone, NC",,3.55559801299198,,,,187400,0.0533902829684997,-1.52390961639517,,27.6,0.134615384615385,0.0238095238095238,236
"Zip","28698","Zionville","NC","Boone, NC","Boone, NC",,3.54795567443638,,,,154900,-1.0223642172524,-7.79761904761905,,18.2,0.104838709677419,0,236
"Zip","28701","Alexander","NC","Asheville, NC","Asheville, NC",,6.79212839128773,,,12.6659,212500,0.377893245158243,7.81329274479959,,12.7,0.122699386503067,0.05,139
"Zip","28704","Arden","NC","Asheville, NC","Asheville, NC",,4.82231562858235,73.4091,12.2727,4.452,211100,0.571700809909481,6.72396359959555,,49.4,0.123373710183939,0.0472727272727273,106
"Zip","28709","Barnardsville","NC","Asheville, NC","Asheville, NC",,8.91192204814673,,,,193300,0.729546638874414,0.155440414507772,,21.5,0.0458015267175573,0,139
"Zip","28711","Black Mountain","NC","Asheville, NC","Asheville, NC",,7.1274359954146,,,,199600,0.251130085384229,5.88859416445623,,24.3,0.0802139037433155,0.0333333333333333,180
"Zip","28712","Brevard","NC","Brevard, NC","Brevard, NC",,8.70462361482614,82.3966,7.7261,1.3091,234000,0.0855431993156544,10.9004739336493,,22.9,,,
"Zip","28715","Candler","NC","Asheville, NC","Asheville, NC",,4.38097057699656,76.5459,,7.3863,187700,0.374331550802139,4.97762863534676,,47,0.124282982791587,0.0423076923076923,159
"Zip","28717","Cashiers","NC",,,,2.18570882690103,,,6.6401,408700,-0.0244618395303327,-1.42305836951278,,41.7,0.101123595505618,0.111111111111111,216
"Zip","28721","Clyde","NC","Asheville, NC","Asheville, NC",,9.65131830340084,,,1.3247,134800,1.12528132033008,16.4075993091537,,22.1,0.132196162046908,0.0564516129032258,194
"Zip","28723","Cullowhee","NC",,,,5.37160871226595,,,,170100,-0.584453535943892,-7.50407830342577,,33.8,0.0693430656934307,0,216
"Zip","28726","East Flat Rock","NC","Asheville, NC","Asheville, NC",,4.2434084829958,,,,121600,0.495867768595041,3.93162393162393,,70.1,0.156,0.0769230769230769,142
"Zip","28729","Etowah","NC","Asheville, NC","Asheville, NC",,6.07756973633932,,,6.4935,190300,0.528262017960909,6.49132624510352,,27.7,0.129166666666667,0.0967741935483871,142
"Zip","28730","Fairview","NC","Asheville, NC","Asheville, NC",,4.67902178066488,,,3.6703,269300,0.260610573343261,-0.369959304476508,,47.7,0.0808290155440415,0.0641025641025641,139
"Zip","28731","Flat Rock","NC","Asheville, NC","Asheville, NC",,9.69239587313718,,,,222100,0.72562358276644,8.447265625,,14.6,0.106719367588933,0.0185185185185185,142
"Zip","28732","Fletcher","NC","Asheville, NC","Asheville, NC",,8.89186090943829,,,3.6517,210300,0.670177118238392,5.36072144288577,,17.8,0.174844236760125,0.0311804008908686,129
"Zip","28736","Glenville","NC",,,,4.90829193733282,,,,336000,0.508525276697577,9.48191593352884,,62.7,0.122448979591837,0.166666666666667,216
"Zip","28739","Hendersonville","NC","Asheville, NC","Asheville, NC",,9.14787925105082,67.9231,2.1875,2.2854,211700,0.665715644317642,8.84318766066838,,28.4,0.114608279165241,0.0238805970149254,167
"Zip","28741","Highlands","NC",,,,8.67214367596485,,,,322000,0.374064837905237,13.2208157524613,,0.4,0.0601719197707736,0.0476190476190476,337
"Zip","28742","Horse Shoe","NC","Asheville, NC","Asheville, NC",,9.36568589988537,,,,210400,1.4954172696575,10.1570680628272,,31.3,0.0970350404312668,0.0555555555555556,142
"Zip","28745","Lake Junaluska","NC","Asheville, NC","Asheville, NC",,9.89014138326328,,,,212900,0.47192071731949,16.7855183763028,,18.1,0.0512820512820513,0,194
"Zip","28746","Lake Lure","NC","Forest City, NC","Forest City, NC",,7.33664501337409,,,,201700,0.298359025360517,-1.7535314174379,,38.5,0.114803625377643,0.0263157894736842,157
"Zip","28748","Leicester","NC","Asheville, NC","Asheville, NC",,5.72984333205961,,,7.1882,213200,0.471253534401508,5.91157476403378,,34.4,0.124331550802139,0.0645161290322581,139
"Zip","28751","Maggie Valley","NC","Asheville, NC","Asheville, NC",,8.79633167749331,,,2.2094,143800,0.770847932725999,15.6878519710378,,22.3,0.159574468085106,0.0833333333333333,194
"Zip","28752","Marion","NC",,,,0.494841421474971,75.2164,8.9087,12.3355,57000,-1.89328743545611,-19.1489361702128,,39.6,,,
"Zip","28763","Otto","NC",,,,5.02770347726404,,,,100600,0.199203187250996,8.4051724137931,,1.4,0.188552188552189,0.0714285714285714,337
"Zip","28773","Saluda","NC","Asheville, NC","Asheville, NC",,6.46923958731372,,,,229700,0,4.79014598540146,,5.1,0.0836120401337793,0.12,142
"Zip","28774","Sapphire","NC",,,,4.29021780664883,,,,290500,-0.581793292265572,9.82986767485822,,44.7,0.204081632653061,0.05,216
"Zip","28775","Scaly Mountain","NC",,,,6.41001146350783,,,,213700,-0.0935016362786349,7.01051577366049,,0.7,0.191489361702128,0,337
"Zip","28778","Swannanoa","NC","Asheville, NC","Asheville, NC",,8.31581964081009,,,2.861,167100,0.784077201447527,5.09433962264151,,24.8,0.138790035587189,0.0427350427350427,139
"Zip","28779","Sylva","NC",,,,5.56553305311425,85.0816,9.4674,4.3001,132600,-0.0753579502637528,-13.7280416395576,,25,0.122699386503067,0.03,216
"Zip","28786","Waynesville","NC","Asheville, NC","Asheville, NC",,9.46981276270539,,,2.7556,134600,0.522778192681105,17.2473867595819,,20.2,0.143884892086331,0.0230769230769231,192
"Zip","28787","Weaverville","NC","Asheville, NC","Asheville, NC",,6.21226595338173,67.4849,8.1189,1.6759,224600,0.178412132024978,-1.36144049187527,,27.3,0.0801158301158301,0.036144578313253,147.5
"Zip","28789","Whittier","NC",,,,4.15265571264807,,,,150200,0.267022696929239,-5.71249215317012,,15.3,0.164021164021164,0.0645161290322581,216
"Zip","28790","Zirconia","NC","Asheville, NC","Asheville, NC",,9.73060756591517,,,,182000,0.608070757324489,13.2545115121344,,26.4,0.0949152542372881,0,142
"Zip","28791","Hendersonville","NC","Asheville, NC","Asheville, NC",,7.99579671379442,,,5.6963,186800,0.809498111171074,5.4176072234763,,46.7,0.117862037460027,0.0348837209302326,143
"Zip","28792","Hendersonville","NC","Asheville, NC","Asheville, NC",,5.50534963698892,,,4.4106,148600,0.337609723160027,6.90647482014388,,27.5,0.159375,0.0470588235294118,115
"Zip","28801","Asheville","NC","Asheville, NC","Asheville, NC",,7.60508215513947,87.1624,10.2564,,249100,-0.0401284109149278,11.1557340473003,,41.3,0.107921928817451,0.0212765957446809,121
"Zip","28803","Asheville","NC","Asheville, NC","Asheville, NC",,7.56782575468093,76.3628,3.7153,3.2312,216000,0.185528756957328,4.75266731328807,,40.9,0.102276370631613,0.0250783699059561,144.5
"Zip","28804","Asheville","NC","Asheville, NC","Asheville, NC",,8.17348108521207,85.0254,2.3155,1.4277,294100,0.409696142027996,2.50958522133147,,61.9,0.0838911200356983,0.0319148936170213,143.5
"Zip","28805","Asheville","NC","Asheville, NC","Asheville, NC",,8.98261367978601,87.2426,3.3778,3.7844,216500,0.231481481481481,7.92622133599202,,37.6,0.102813299232737,0.0298507462686567,121
"Zip","28806","Asheville","NC","Asheville, NC","Asheville, NC",,7.85918991211311,83.962,6.8896,1.4447,177100,0.625,6.55836341756919,,56.2,0.116216216216216,0.0348837209302326,125
"Zip","29006","Batesburg-Leesville","SC","Columbia, SC","Columbia, SC",,7.35097439816584,,,6.2388,89600,4.42890442890443,6.16113744075829,,43.9,0.158469945355191,0.103448275862069,135.5
"Zip","29020","Camden","SC","Columbia, SC","Columbia, SC",,1.50076423385556,69.888,11.1836,10.8002,101000,-1.07737512242899,8.48549946294307,,52.8,0.194915254237288,0.0641821946169772,246
"Zip","29033","Cayce","SC","Columbia, SC","Columbia, SC",,2.65571264807031,,,9.9883,95600,-0.312825860271116,0.843881856540084,,50.3,0.19327731092437,0.0615942028985507,135.5
"Zip","29036","Chapin","SC","Columbia, SC","Columbia, SC",,6.59533817348109,,,6.507,207400,0.193236714975845,6.35897435897436,,28.4,0.146775389177168,0.0757575757575758,135.5
"Zip","29039","Cordova","SC","Orangeburg, SC","Orangeburg, SC",,5.99636988918609,,,,65200,1.55763239875389,2.67716535433071,,33.6,0.150326797385621,0.0869565217391304,218
"Zip","29040","Dalzell","SC","Sumter, SC","Sumter, SC",,3.06362246847535,,41.6667,8.5367,1e+05,1.01010101010101,2.98661174047374,,58,0.239846743295019,0.0766773162939297,150
"Zip","29045","Elgin","SC","Columbia, SC","Columbia, SC",,1.3421857088269,60.4757,21.7105,10.0016,124900,0.321285140562249,12.5225225225225,,310.4,0.30505163271002,0.0585544373284538,180
"Zip","29047","Elloree","SC","Orangeburg, SC","Orangeburg, SC",,7.47325181505541,,,,83200,0.60459492140266,10.4913678618858,,21.9,0.207650273224044,0.0526315789473684,218
"Zip","29048","Eutawville","SC","Orangeburg, SC","Orangeburg, SC",,1.26003056935422,,,6.8358,110400,-0.986547085201794,-11.3964686998395,,20.9,0.134502923976608,0.130434782608696,218
"Zip","29053","Gaston","SC","Columbia, SC","Columbia, SC",,0.298051203668322,59.697,18.43,8.9913,71400,-1.38121546961326,-19.4130925507901,,82.9,0.225020990764064,0.119402985074627,135.5
"Zip","29054","Gilbert","SC","Columbia, SC","Columbia, SC",,6.01834161253344,,,9.3076,124400,-0.240577385725742,-1.73775671406003,,31.1,0.118709677419355,0,135.5
"Zip","29058","Heath Springs","SC","Lancaster, SC","Lancaster, SC",,1.86568589988536,,,11.0208,91600,-0.217864923747277,1.32743362831858,,31.3,0.157894736842105,0.0784313725490196,126
"Zip","29059","Holly Hill","SC","Orangeburg, SC","Orangeburg, SC",,1.41383263278563,,,,81100,0.123456790123457,-9.68819599109131,,28.4,0.165898617511521,0.138888888888889,218
"Zip","29067","Kershaw","SC","Lancaster, SC","Lancaster, SC",,3.80683989300726,,8.9161,4.1271,,,,,,0.181528662420382,0.087719298245614,126
"Zip","29069","Lamar","SC","Florence, SC","Florence, SC",,1.46828429499427,,,,71100,-1.25,-6.69291338582677,,23.5,0.144230769230769,0.111111111111111,123
"Zip","29070","Batesburg-Leesville","SC","Columbia, SC","Columbia, SC",,4.71818876576232,,,6.5599,112200,0.899280575539568,-1.66520595968449,,184.3,0.127510917030568,0.0684931506849315,135.5
"Zip","29072","Lexington","SC","Columbia, SC","Columbia, SC",,2.29747802827665,54.6181,15.4505,7.1322,176200,0.227531285551763,2.62085032032615,,69.1,0.16155442804428,0.0620985010706638,133
"Zip","29073","Lexington","SC","Columbia, SC","Columbia, SC",,0.444210928544135,59.5529,19.5274,9.1767,118500,0.169061707523246,1.19555935098207,,85.6,0.172321287675556,0.0952380952380952,103.5
"Zip","29074","Liberty Hill","SC","Columbia, SC","Columbia, SC",,9.0552158960642,,,,214500,1.08388312912347,4.99265785609398,,26.7,0.183673469387755,0,180
"Zip","29075","Little Mountain","SC","Newberry, SC","Newberry, SC",,9.9961788307222,,,,165400,1.53468385512584,16.4788732394366,,3.1,0.120805369127517,0,
"Zip","29078","Lugoff","SC","Columbia, SC","Columbia, SC",,1.5513947267864,71.7888,15.686,12.5256,112100,-0.089126559714795,14.0386571719227,,70,0.226972234464522,0.0737864077669903,165
"Zip","29104","Mayesville","SC","Sumter, SC","Sumter, SC",,4.0361100496752,,,,59400,1.19250425894378,-15.2639087018545,,70.3,0.130434782608696,0.222222222222222,150
"Zip","29107","Neeses","SC","Orangeburg, SC","Orangeburg, SC",,5.92854413450516,,,,65700,1.38888888888889,1.07692307692308,,40.7,0.217054263565891,0.0357142857142857,218
"Zip","29108","Newberry","SC","Newberry, SC","Newberry, SC",,4.07909820405044,,,,62800,-2.63565891472868,5.36912751677852,,27.8,0.159645232815965,0.0601851851851852,
"Zip","29112","North","SC","Orangeburg, SC","Orangeburg, SC",,2.25448987390141,,,,62300,0.972447325769854,0.646203554119548,,104.1,0.192825112107623,0.0930232558139535,218
"Zip","29115","Orangeburg","SC","Orangeburg, SC","Orangeburg, SC",,0.836836071837982,,,3.9447,58300,-0.341880341880342,-9.04836193447738,,40.8,0.222141823444284,0.130293159609121,218
"Zip","29118","Orangeburg","SC","Orangeburg, SC","Orangeburg, SC",,1.11387084447841,,,8.3937,113600,-0.0879507475813544,-4.37710437710438,,44,0.150885766646304,0.0931174089068826,218
"Zip","29123","Pelion","SC","Columbia, SC","Columbia, SC",,1.30206343141001,,,9.023,79800,-0.498753117206983,-9.83050847457627,,44.7,0.18925831202046,0.121621621621622,135.5
"Zip","29127","Prosperity","SC","Newberry, SC","Newberry, SC",,8.31295376385174,,,,160600,0.437773608505316,4.48926480156148,,14.5,0.0875995449374289,0.0649350649350649,
"Zip","29142","Santee","SC","Orangeburg, SC","Orangeburg, SC",,4.0552158960642,,,,107400,-0.0930232558139535,0.0931966449207828,,35.5,0.155555555555556,0.0285714285714286,218
"Zip","29150","Sumter","SC","Sumter, SC","Sumter, SC",,5.30378295758502,77.6041,15.5802,1.7246,81100,2.14105793450882,6.01307189542484,,58.4,0.196367763904654,0.069364161849711,128
"Zip","29153","Sumter","SC","Sumter, SC","Sumter, SC",,8.02350019105846,,14.7954,4.0247,86000,2.9940119760479,18.9488243430152,,43.7,0.227857142857143,0.0438871473354232,153
"Zip","29154","Sumter","SC","Sumter, SC","Sumter, SC",,6.7376767290791,83.0005,16.0603,4.9718,117200,0.773860705073087,10.1503759398496,,36,0.210029069767442,0.0599769319492503,137
"Zip","29160","Swansea","SC","Columbia, SC","Columbia, SC",,2.15800534963699,,,,78200,-0.635324015247776,-3.57583230579531,,49.8,0.242481203007519,0.062015503875969,135.5
"Zip","29168","Wedgefield","SC","Sumter, SC","Sumter, SC",,6.71283912877341,,,,77600,0.648508430609598,4.3010752688172,,26.4,0.184357541899441,0.121212121212121,150
"Zip","29169","West Columbia","SC","Columbia, SC","Columbia, SC",,3.95108903324417,67.2203,11.6667,1.5819,113400,-0.438981562774364,0,,39.8,0.170309653916211,0.0748663101604278,135.5
"Zip","29170","Oak Grove","SC","Columbia, SC","Columbia, SC",,2.22487581199847,,,11.9322,119100,0.168208578637511,2.40756663800516,,192.4,0.18060413354531,0.0721830985915493,135.5
"Zip","29212","Seven Oaks","SC","Columbia, SC","Columbia, SC",,0.643867023309133,69.2722,17.4737,6.8597,142700,0.210674157303371,1.27750177430802,,112.1,0.178820791311094,0.0748373101952278,116
"Zip","29301","Spartanburg","SC","Spartanburg, SC","Spartanburg, SC",,3.42663354986626,62.6598,9.5333,1.5628,100500,0.3996003996004,1.92697768762677,,55,0.173950056753689,0.0783034257748776,133
"Zip","29302","Spartanburg","SC","Spartanburg, SC","Spartanburg, SC",,5.66774933129538,66.2863,2.5758,0.8962,123500,-0.0809061488673139,2.91666666666667,,46,0.166953528399312,0.0644329896907216,187.5
"Zip","29303","Spartanburg","SC","Spartanburg, SC","Spartanburg, SC",,1.42625143293848,64.0591,12.4243,5.0216,71000,0,0.56657223796034,,71,0.211706783369803,0.0852713178294574,155
"Zip","29306","Spartanburg","SC","Spartanburg, SC","Spartanburg, SC",,3.26901031715705,,,1.1887,63000,0.478468899521531,-6.66666666666667,,99.4,0.191865605658709,0.115207373271889,155
"Zip","29307","Spartanburg","SC","Spartanburg, SC","Spartanburg, SC",,5.68589988536492,,,3.2238,120500,0.166251039068994,0.668337510442774,,43.4,0.126722987994664,0.056140350877193,155
"Zip","29316","Boiling Springs","SC","Spartanburg, SC","Spartanburg, SC",,3.71417653802063,65.1565,10.0404,2.2628,123300,0.407166123778502,2.40863787375415,,85.3,0.176936844796727,0.0722543352601156,141
"Zip","29322","Campobello","SC","Spartanburg, SC","Spartanburg, SC",,5.98586167367214,,,4.4929,146300,0.136892539356605,-3.43234323432343,,20.6,0.0858823529411765,0.0547945205479452,138.5
"Zip","29323","Chesnee","SC","Spartanburg, SC","Spartanburg, SC",,6.60489109667558,,,,113700,0.353045013239188,1.7905102954342,,26.1,0.121712997746056,0.0617283950617284,138.5
"Zip","29330","Cowpens","SC","Spartanburg, SC","Spartanburg, SC",,3.03496369889186,,,9.4114,77200,0.12970168612192,-0.258397932816538,,23.8,0.189269746646796,0.0708661417322835,138.5
"Zip","29334","Duncan","SC","Spartanburg, SC","Spartanburg, SC",,4.82900267481849,,,2.6015,130100,0.696594427244582,3.25396825396825,,192.9,0.169312169312169,0.078125,138.5
"Zip","29335","Enoree","SC","Spartanburg, SC","Spartanburg, SC",,4.67042414978984,,,24.0062,78800,0.638569604086845,1.2853470437018,,37.5,0.241706161137441,0.0196078431372549,138.5
"Zip","29341","Gaffney","SC","Gaffney, SC","Gaffney, SC",,8.48108521207489,,,9.5306,76800,1.58730158730159,18.5185185185185,,37.1,0.15018315018315,0.0452961672473868,
"Zip","29349","Inman","SC","Spartanburg, SC","Spartanburg, SC",,6.340275124188,83.275,4.3149,2.9892,131800,0.228136882129278,0.764525993883792,,34.1,0.133877753031428,0.0591497227356747,132
"Zip","29356","Landrum","SC","Greenville, SC","Greenville-Mauldin-Easley, SC",,6.43867023309133,,,2.495,146900,-0.135961930659415,3.16011235955056,,28.6,0.117647058823529,0.0849056603773585,117
"Zip","29365","Lyman","SC","Spartanburg, SC","Spartanburg, SC",,4.20615208253726,,,3.0356,126600,0.635930047694754,2.01450443190975,,172.2,0.173505275498241,0.0743243243243243,138.5
"Zip","29369","Moore","SC","Spartanburg, SC","Spartanburg, SC",,6.29346580053496,,,2.6843,148200,0.542740841248304,3.27526132404181,,54.8,0.124752475247525,0.0571428571428571,136.5
"Zip","29372","Pacolet","SC","Spartanburg, SC","Spartanburg, SC",,5.00095529231945,,,,64600,0.78003120124805,-0.615384615384615,,35.7,0.188059701492537,0.0793650793650794,138.5
"Zip","29374","Pauline","SC","Spartanburg, SC","Spartanburg, SC",,6.22755063049293,,,,139900,-0.142755174875089,2.86764705882353,,20.6,0.157232704402516,0.04,138.5
"Zip","29376","Roebuck","SC","Spartanburg, SC","Spartanburg, SC",,2.18761941153993,,,,134200,0.149253731343284,0.298953662182362,,83.8,0.159782608695652,0.0816326530612245,138.5
"Zip","29385","Wellford","SC","Spartanburg, SC","Spartanburg, SC",,2.23156285823462,,,,86100,0.34965034965035,2.37812128418549,,196,0.222818791946309,0.0662650602409638,138.5
"Zip","29388","Woodruff","SC","Spartanburg, SC","Spartanburg, SC",,3.01203668322507,,,,105000,0,6.2753036437247,,177,0.168012924071082,0.0721153846153846,138.5
"Zip","29401","Charleston","SC","Charleston, SC","Charleston-North Charleston-Summerville, SC",,6.26767290790982,,,,708700,-0.140904607580668,5.13276961875093,,37.9,0.0799457994579946,0.0338983050847458,110
"Zip","29403","Charleston","SC","Charleston, SC","Charleston-North Charleston-Summerville, SC",,1.69564386702331,,,,286400,-0.382608695652174,1.52428216944346,,57.3,0.151237396883593,0.0666666666666667,110
"Zip","29405","North Charleston","SC","Charleston, SC","Charleston-North Charleston-Summerville, SC",,2.35097439816584,,,2.7195,1e+05,0,3.30578512396694,,67.7,0.214402618657938,0.0737913486005089,106.5
"Zip","29406","Hanahan","SC","Charleston, SC","Charleston-North Charleston-Summerville, SC",,3.48490638135269,,,6.033,122000,0.66006600660066,14.2322097378277,,,0.362312444836717,0.0779537149817296,100
"Zip","29407","Charleston","SC","Charleston, SC","Charleston-North Charleston-Summerville, SC",,6.87714940771876,,17.3869,4.4792,212600,0.853889943074004,9.70072239422085,,34.5,0.192824125027515,0.0593607305936073,114
"Zip","29410","Hanahan","SC","Charleston, SC","Charleston-North Charleston-Summerville, SC",,3.86797860145204,85.0143,9.9905,6.4182,183600,0.547645125958379,7.36842105263158,,71.8,0.22879932829555,0.0642201834862385,102
"Zip","29412","Charleston","SC","Charleston, SC","Charleston-North Charleston-Summerville, SC",,5.9562476117692,77.2933,9.7442,1.867,240100,0.418235048097031,7.81320161652447,,43.2,0.158183632734531,0.064143007360673,101.5
"Zip","29414","Charleston","SC","Charleston, SC","Charleston-North Charleston-Summerville, SC",,3.79059992357661,73.9113,10.0812,4.4179,199800,0.402010050251256,6.9593147751606,,57.9,0.217846053276679,0.0660165041260315,102.5
"Zip","29418","North Charleston","SC","Charleston, SC","Charleston-North Charleston-Summerville, SC",,3.53458158196408,,12.8843,8.7098,129000,1.09717868338558,12.2715404699739,,44.2,0.308608762490392,0.104607721046077,106.5
"Zip","29420","North Charleston","SC","Charleston, SC","Charleston-North Charleston-Summerville, SC",,1.64978983568972,65.8334,17.6428,7.7504,144000,0.348432055749129,5.80455547391624,,30.1,0.296885813148789,0.0804195804195804,106.5
"Zip","29426","Adams Run","SC","Charleston, SC","Charleston-North Charleston-Summerville, SC",,3.23461979365686,,,,139300,-0.357653791130186,3.95522388059702,,28.1,0.129411764705882,0.0909090909090909,115
"Zip","29429","Awendaw","SC","Charleston, SC","Charleston-North Charleston-Summerville, SC",,6.57432174245319,,,,350200,0.286368843069874,23.7893248497702,,17.8,0.112781954887218,0.2,115
"Zip","29431","Bonneau","SC","Charleston, SC","Charleston-North Charleston-Summerville, SC",,2.35192969048529,,,4.841,136000,-1.52063721940623,-1.80505415162455,,22.5,0.156966490299824,0.101123595505618,118
"Zip","29432","Branchville","SC","Orangeburg, SC","Orangeburg, SC",,3.67787542988154,,,,64500,0.31104199066874,4.03225806451613,,27.8,0.228813559322034,0.0740740740740741,218
"Zip","29436","Cross","SC","Charleston, SC","Charleston-North Charleston-Summerville, SC",,2.16851356515094,,,6.3132,113700,-1.81347150259067,-6.03305785123967,,20.7,0.106007067137809,0.133333333333333,118
